Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date.1,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2020_CEUCZ_418798_1,3866/E-Tender/19-20 Dt. 26-12-2019,Restoration of Rasulpur Sadat Km. 6 to Newada Road.,Restoration of Rasulpur Sadat Km. 6 to Newada Road.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,02-Jan-2020 09:00 AM,,03-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Lucknow",lLUCKNOW,226001.0,2.0,"30,00,000",M/S REETA SINGH,"2,004,476.58",Rejected-Finance,04-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Lucknow",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2020_CEUCZ_418833_1,3866/E-TENDER/2019-20 DT. 26-12-2019,Restoration of Indira Nagar Takarohi Rasulpur Sadhat Road.,Restoration of Indira Nagar Takarohi Rasulpur Sadhat Road.,Services,Open Tender,Percentage,Repair and Maintenance Services,No,No,NA ,02-Jan-2020 09:00 AM,,03-Jan-2020 12:00 PM ,90.0,No ,No,Online,14-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Lucknow",LUCKNOW,226001.0,2.0,"35,00,000",M/S S.K. TRADERS,"2,817,109.37",Rejected-Finance,22-Feb-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Lucknow",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 2, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'restoration': 2}
2020_CEUCZ_422125_1,5603/352C/E.TENDER/STP-LMP/19 Dt. 30.12.2019,Reconstruction of 2x6mt Span RCC Minor Bridge on Guthunaburg Link Road at Jamuwari River in District Kheri,Reconstruction of 2x6mt Span RCC Minor Bridge on Guthunaburg Link Road at Jamuwari River in District Kheri,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,09-Jan-2020 06:30 PM,,13-Jan-2020 12:00 PM ,90.0,No ,No,Online,24-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",Kheri,262701.0,2.0,"1,17,00,000",M/S R A CONSTRUCTION,"10,853,527.3",Not Admitted-Fee/PreQual/Technical,06-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 2, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'reconstruction': 2, 'Bridge': 2}"
2020_CEUCZ_422125_2,5603/352C/E.TENDER/STP-LMP/19 Dt. 30.12.2019,Reconstruction of 2x4mt Span RCC Minor Bridge on Mainbheri Link Road in District Kheri,Reconstruction of 2x4mt Span RCC Minor Bridge on Mainbheri Link Road in District Kheri,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,09-Jan-2020 06:30 PM,,13-Jan-2020 12:00 PM ,90.0,No ,No,Online,24-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",Kheri,262701.0,2.0,"65,00,000",M/S R A CONSTRUCTION,"5,608,741.7",Not Admitted-Fee/PreQual/Technical,06-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'reconstruction': 2, 'Bridge': 2}"
2020_CEUCZ_422125_3,5603/352C/E.TENDER/STP-LMP/19 Dt. 30.12.2019,Reconstruction of 2x6mt Span RCc Minor Bridge on Sitapur-Kasta-Gola Road (MDR-76) in District Kheri,Reconstruction of 2x6mt Span RCc Minor Bridge on Sitapur-Kasta-Gola Road (MDR-76) in District Kheri,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,09-Jan-2020 06:30 PM,,13-Jan-2020 12:00 PM ,90.0,No ,No,Online,24-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",Kheri,262701.0,2.0,"1,05,00,000",M/s Churaman Contractor,"9,863,473.73",Not Admitted-Fee/PreQual/Technical,06-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Sitapur",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'reconstruction': 2, 'Bridge': 2}"
2020_CEUCZ_424880_1,"341/401C(1)-LKOCIR/2019-20, Dt. 15-01-2020",Construction of 2x4.00 M Span RCC Culvert including Approach Road at Ahal to Goyara Link Road,Construction of 2x4.00 M Span RCC Culvert including Approach Road at Ahal to Goyara Link Road,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,22-Jan-2020 09:00 AM,,23-Jan-2020 12:00 PM ,90.0,No ,No,Online,31-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Reabarelli",RAEBARELI,229001.0,2.0,"52,00,000",M/S SINGH CONSTRUCTION,"4,869,687.62",Rejected-Finance,20-Feb-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-1, Reabarelli",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEUCZ_425621_1,147M/1MT/E-Tendet Dt. 10-01-2020,Construction of 3 x 6 mt. span Cl. Height 4.00 mt. RCC Minor Bridge With Approach and Additional Approach road at Devipurwa Village on local Nala,Construction of 3 x 6 mt. span Cl. Height 4.00 mt. RCC Minor Bridge With Approach and Additional Approach road at Devipurwa Village on local Nala,Works,Open Tender,Fixed-rate,Civil Works - Bridges,No,No,NA ,21-Jan-2020 09:00 AM,,21-Jan-2020 03:00 PM ,90.0,No ,No,Online,30-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Unnao,209801.0,2.0,"1,10,00,000",KULDEEP SINGH,"10,627,500",Accepted-AOC,19-Feb-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEUCZ_427563_1,367/e-tender/2020 dated 23.01.2020,Construction of Box Culvert on Connecting Road of Faizabad Road to Sitapur City Branch Road via Mausam Bagh Ramleela Road.,Construction of Box Culvert on Connecting Road of Faizabad Road to Sitapur City Branch Road via Mausam Bagh Ramleela Road.,Works,Open Tender,Fixed-rate,Civil Works - Roads,No,No,NA ,25-Jan-2020 12:10 PM,,27-Jan-2020 12:00 PM ,90.0,No ,No,Online,31-Jan-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",LUCKNOW,226001.0,2.0,"30,97,000",Narayan Construction,"2,814,530.21",Accepted-AOC,19-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Provincial Division, Lucknow",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2020_CEUCZ_430689_2,377 M/1MT/E-Tender/ U.C. DT. 23.01.2020,Construction of 3x6.00 m Span minor bridge and approach road in Km-9 of Shahabad Pihani road (ODR) in District Hardoi sanctioned in F.Y. 2019-20 under Rajya Yojana (Samany),Construction of 3x6.00 m Span minor bridge and approach road in Km-9 of Shahabad Pihani road (ODR) in District Hardoi sanctioned in F.Y. 2019-20 under Rajya Yojana (Samany),Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,03-Feb-2020 02:30 PM,,03-Feb-2020 02:30 PM ,90.0,No ,No,Both(Online/Offline),10-Feb-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",HARDOI,241001.0,2.0,"90,00,000",M/S SANKAT MOCHAN CONSTRUCTION,"7,534,026.51",Rejected-Finance,04-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2020_CEUCZ_433299_1,266/A-1 Dt. 31-01-2020,Construction of C.C. road and Drain at Hilauli to Sandana link road in Sandana Abadi portion Under Special Repair,Construction of C.C. road and Drain at Hilauli to Sandana link road in Sandana Abadi portion Under Special Repair,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Feb-2020 02:00 PM,,10-Feb-2020 03:00 PM ,90.0,No ,No,Online,19-Feb-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Unnao,209801.0,2.0,"17,50,000",M/s Tara Construction,"1,727,479",Rejected-Finance,02-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Construction': 2, 'Drain': 2}"
2020_CEUCZ_433299_2,266/A-1 Dt. 31-01-2020,Construction of C.C. road and Drain at Pahad Kheda link road Under Special Repair,Construction of C.C. road and Drain at Pahad Kheda link road Under Special Repair,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Feb-2020 02:00 PM,,10-Feb-2020 03:00 PM ,90.0,No ,No,Online,19-Feb-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Unnao,209801.0,2.0,"20,40,000",MA MAIHAR ENTERPRISES,"1,982,949",Accepted-AOC,02-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Construction': 2, 'Drain': 2}"
2020_CEUCZ_433299_3,266/A-1 Dt. 31-01-2020,Construction of C.C. road and Drain at Raja Kheda to Baliya Kheda link road and Bisara link road Under Special Repair,Construction of C.C. road and Drain at Raja Kheda to Baliya Kheda link road and Bisara link road Under Special Repair,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,10-Feb-2020 02:00 PM,,10-Feb-2020 03:00 PM ,90.0,No ,No,Online,19-Feb-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",Unnao,209801.0,2.0,"23,50,000",M/S RAHUL PRATAP SINGH,"2,310,983",Rejected-Finance,02-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Unnao",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'repair': 2, 'Construction': 2, 'Drain': 2}"
2020_CEUCZ_434514_1,996/401C(2)-L.Cir./19-20 Dt. 10.02.2020,CO 3x6.00M Span R.C.C. Bridge on Bsaha Nala Bitween Dahirapur Majre Akhaupur and Domapur Link Road in Harchandpur Legislative Constituency Distt. Raebareli,CO 3x6.00M Span R.C.C. Bridge on Bsaha Nala Bitween Dahirapur Majre Akhaupur and Domapur Link Road in Harchandpur Legislative Constituency Distt. Raebareli,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,15-Feb-2020 09:00 AM,,19-Feb-2020 12:00 PM ,90.0,No ,No,Online,26-Feb-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Reabarelli",RAEBARELI,229001.0,2.0,"1,09,00,000",V P S CONSTRUCTION,"10,831,876.79",Rejected-Finance,13-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Lucknow||Construction Division-2, Reabarelli",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Bridge': 2}
2020_CEUCZ_439199_1,346/10A/2020 DT. 10.02.2020,Construction of CC road and drain at Hardoi Shahabad Road via Shahabad bus stand anjhi Shahabad Railway Station Dariyapur Bikku (Circular road) Km-2(350),Construction of CC road and drain at Hardoi Shahabad Road via Shahabad bus stand anjhi Shahabad Railway Station Dariyapur Bikku (Circular road) Km-2(350),Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,25-Feb-2020 09:00 AM,,26-Feb-2020 01:00 PM ,90.0,No ,No,Both(Online/Offline),03-Mar-2020 12:30 PM,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",HARDOI,241001.0,2.0,"25,00,000",M/S SHIV BHUSAN DIWEDI,"2,567,837.46",Accepted-AOC,06-Mar-2020,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Construction Division-1, Hardoi",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}"
