Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2024_UPIDM_891945_1,"15/EE/WEDK/2023-2024, LOT NO. 05","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE ITHAUA PURAB, OTHER VILLAGES AND ALINAGAR-GANESHPUR EMBANKMENT BLOCK-BARINBAGH, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 01:00 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,ITAHUA PURAB BARABANKI,225415.0,2.0,"22,18,000",BANARAS TRADERS,"2,008,800",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891976_1,"16/EE/WEDK/2023-2024,LOT NO. 01","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU","WORK OF CHANNELIZATION BY HYDRAULIC EXCAVATOR FOR PROTECTION OF VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 02:00 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"35,64,000",MANJULA MISHRA,"3,211,120",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_891989_1,"16/EE/WEDK/2023-2024,LOT NO. 02","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU","COMPOSITE WORK OF LEVELLING BY HIRING TRACTOR WITH LEVEL KARHA UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2025 02:45 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"31,18,000",M/s Jai Contraction,"2,826,050",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_892003_1,"16/EE/WEDK/2023-2024,LOT NO. 03","PROVIDING, FILLING AND FIXING OF GEOTUBE WITHOUT BALLI PILING UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU","PROVIDING, FILLING AND FIXING OF GEOTUBE WITHOUT BALLI PILING UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 02:00 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"35,56,000",S K ENGINEERING WORKS,"3,129,075",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_892014_1,"16/EE/WEDK/2023-2024,LOT NO. 04","PROVIDING AND PILING OF EUCALYPTIS BALLIES UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU","PROVIDING AND PILING OF EUCALYPTIS BALLIES UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 02:00 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"33,22,000",swastik traders,"3,131,150",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_892028_1,"16/EE/WEDK/2023-2024,LOT NO. 05","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU","DEPLOYING AND HIRING OF TRACTOR 25/35HP WITH DRIVER P.O.L. AND TROLLEY UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 02:00 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"27,72,000",SHIV RAM ENTERPRISES,"2,727,000",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_892064_1,"16/EE/WEDK/2023-2024,LOT NO. 07","DEPLOYING AND HIRING OF BOAT WITH BOATMAN FOR MISCELLANEOUS WORKS UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU","DEPLOYING AND HIRING OF BOAT WITH BOATMAN FOR MISCELLANEOUS WORKS UNDER PROJECT OF DREDGING WORK TO PROTECT VILLAGE BASANTPUR AND OTHER VILLAGES, BLOCK-PUREDALAI, DISTT. BARABANKI FROM FLOOD AND EROSION SITUATED AT RIGHT BANK OF RIVER SARYU",Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,07-Feb-2024 02:30 PM,NA ,120.0,No ,No,Online,22-Feb-2024 04:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,BASANTPUR BARABANKI,225306.0,2.0,"9,45,000",M/S NARESH KUMAR SONKAR & CO,"862,920",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||E E Irrigation Erection Division Kanpur,unknown
2024_UPIDM_892944_11,01/ADHI/ABHI/2023-24,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT PUMPHOUSE COMPOUND KE TARAF BAUDRI WALL KA NIRMAN KARYA LOT 2,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT PUMPHOUSE COMPOUND KE TARAF BAUDRI WALL KA NIRMAN KARYA LOT 2,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,27-Feb-2024 06:00 PM,NA ,90.0,No ,No,Offline,04-Mar-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,GORAKHPUR,273001.0,2.0,,RAVINDRA SINGH,"674,120.5",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,unknown
2024_UPIDM_892944_12,01/ADHI/ABHI/2023-24,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT PUMP HOUSE KE CONTROL ROOM EWAM OPERATER ROOM KE BISTAR/NIRMAN KA KARYA LOT NO. 4,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT PUMP HOUSE KE CONTROL ROOM EWAM OPERATER ROOM KE BISTAR/NIRMAN KA KARYA LOT NO. 4,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,27-Feb-2024 06:45 PM,NA ,90.0,No ,No,Offline,04-Mar-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,GORAKHPUR,273001.0,2.0,,Desh Dipak Pandey,"623,115",Accepted-AOC,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,unknown
2024_UPIDM_892944_13,01/ADHI/ABHI/2023-24,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PARNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT SHAUCHALAYA BLOCK KA NIRMAN KARYA LOT 5,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PARNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT SHAUCHALAYA BLOCK KA NIRMAN KARYA LOT 5,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,27-Feb-2024 06:45 PM,NA ,90.0,No ,No,Offline,04-Mar-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,GORAKHPUR,273001.0,2.0,,RAVINDRA SINGH,"279,801.6",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,unknown
2024_UPIDM_892944_6,01/ADHI/ABHI/2023-24,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOUDHAR EWAM ADHUNIKIKARAN KI PURIYOJANA KE ANTARGAT NYE KULAWAN KA NIRMAN KARYA LOT 1,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOUDHAR EWAM ADHUNIKIKARAN KI PURIYOJANA KE ANTARGAT NYE KULAWAN KA NIRMAN KARYA LOT 1,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Feb-2024 06:55 PM,NA ,90.0,No ,No,Offline,23-Feb-2024 02:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,GORAKHPUR,273001.0,2.0,,M/s Premlata Upadhyay,"343,595",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,unknown
2024_UPIDM_892944_8,01/ADHI/ABHI/2023-24,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT KULAWON EWAN CULVERT KE MARAMMAT KA KARYA LOT NO 3,CHAUDHARI CHARAN SINGH RAMGARH PURVI PUMP NAHAR KE PURNOYUDHAR EWAM ADHUNIKIKARAN KI PARIYOJANA KE ANTARGAT KULAWON EWAN CULVERT KE MARAMMAT KA KARYA LOT NO 3,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,17-Feb-2024 06:55 PM,NA ,90.0,No ,No,Offline,23-Feb-2024 02:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,GORAKHPUR,273001.0,2.0,,M/s Premlata Upadhyay,"390,480",Rejected-Finance,16-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(TWD) I Gorakhpur,unknown
2024_UPIDM_897989_1,SHORT TERM e-TENDER NOTICE 02/SE/TWC/LKO/2023-24,Fabrication of M S pipe 4.5m long ID 900mm OD 920 mm length 4500 mm thick 10mm in delivery pipeline by bending cutting rolling and M.I.G continuous welding for Pumps under Chaudhary charan singh Dalmau B Pump canal,Fabrication of M S pipe 4.5m long ID 900mm OD 920 mm length 4500 mm thick 10mm in delivery pipeline by bending cutting rolling and M.I.G continuous welding for Pumps under Chaudhary charan singh Dalmau B Pump canal,Works,Open Tender,Lump-sum,Metal Fabrication,No,No,NA ,16-Feb-2024 02:00 PM,21-Feb-2024 02:00 PM ,90.0,No ,No,Online,24-Feb-2024 11:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow,Daundiya Khera Unnao,209863.0,2.0,"83,95,508",M/S SHUBHAM CONSTRUCTION,"8,222,560",Accepted-AOC,28-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow,unknown
2024_UPIDM_898445_1,11/WM/IWDB/LOT 01/2023-24,Manufacturing /casting and providing of Rollar and other parts (as per BOQ and drawing) F.O.R. at Irrigation Work Shop Division Bareilly.,Manufacturing /casting and providing of Rollar and other parts (as per BOQ and drawing) F.O.R. at Irrigation Work Shop Division Bareilly.,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,17-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,23-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,BAREILLY,243122.0,2.0,,swastik traders,"1,784,768",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,unknown
2024_UPIDM_898508_1,01/EE-LID GKP/2023-24,NABARD FUNDED MODERNIZATION OF CH. CHARAN SINGH KUNWANO PUMP CANAL MUKHLISHPUR DIST SANT KABIR NAGAR,SITC OF LT PANEL,Goods,Open Tender,Item Rate,Electrical Work/ Equipment,No,No,NA ,17-Feb-2024 12:00 PM,NA ,90.0,No ,No,Online,22-Feb-2024 03:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,SANT KABIR NAGAR,272176.0,2.0,,Jaiswal Electrical Stores,"2,360,000",Rejected-Technical,02-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Gorakhpur||Executive Engineer(LID) Gorakhpur,unknown
2024_UPIDM_898711_1,11/WM/IWDB/LOT 02/2023-24,Manufacturing /casting and providing of Rollar and other parts for Emergency gate of Chandra Pramba Dam (as per BOQ and drawing) F.O.R. at Irrigation Work Shop Division Bareilly.,Manufacturing /casting and providing of Rollar and other parts for Emergency gate of Chandra Pramba Dam (as per BOQ and drawing) F.O.R. at Irrigation Work Shop Division Bareilly.,Works,Open Tender,Item Rate,Miscellaneous Works,No,No,NA ,17-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,23-Feb-2024 03:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,BAREILLY,243122.0,2.0,,SAINIK ENGINEERING WORK,"2,839,155",Rejected-Finance,04-Mar-2024,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur||W M Irrigation Workshop Division - Bareilly,unknown
2024_UPIDM_900897_4,01/SE/TWC/223-24,FABRICATION OF PIPE LINE,FABRICATION OF PIPE LINE,Works,Open Tender,Piece-work,Metal Fabrication,No,No,NA ,24-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,"UTRAULA PUMP CANAL,BALRAMPUR",271604.0,2.0,"48,16,989",M/S BHARAT ELECTRICAL ENGG WORKS,"3,954,000",Rejected-Finance,11-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,unknown
2024_UPIDM_900897_5,01/SE/TWC/223-24,FABRICATION OF PIPE LINE,FABRICATION OF PIPE LINE,Works,Open Tender,Piece-work,Metal Fabrication,No,No,NA ,24-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,"SARYU PUMP CANAL STAGE -2 ,NANPARA ,BAHARAICH",271865.0,2.0,"63,44,742",M/S SHUBHAM CONSTRUCTION,"5,268,000",Rejected-Finance,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,unknown
2024_UPIDM_900897_6,01/SE/TWC/223-24,FABRICATION OF PIPE LINE,FABRICATION OF PIPE LINE,Works,Open Tender,Piece-work,Metal Fabrication,No,No,NA ,24-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,"SARYU PUMP CANAL STAGE 3 NANPARA ,BAHARIACH",271865.0,2.0,"49,28,742",MODERN ENGINEERING WORKS,"4,076,000",Accepted-AOC,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,unknown
2024_UPIDM_902467_1,21/EE/LID/AYO/23-24,SUPPLY AND LAYING OF HT CABLE,SUPPLY AND LAYING OF HT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,22-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,27-Feb-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,AYODHYA PUMP CANAL VIKRAMJOT BASTI,272001.0,2.0,"16,86,656",M/S BHARAT ELECTRICAL ENGG WORKS,"1,614,830",Rejected-Finance,05-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_904297_1,02/SE/LID AYO/23-24,SITC HIGH MAST,SITC HIGH MAST,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,24-Feb-2024 11:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,"AYODHYA PUMP CANAL ,VIKRAMJOT ,BASTI",272001.0,2.0,"85,82,140",Actech Engineers,"7,245,000",Accepted-AOC,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,unknown
2024_UPIDM_904297_2,02/SE/LID AYO/23-24,SUPPLY AND LAYING OF HT CABLE,SUPPLY AND LAYING OF HT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,24-Feb-2024 11:00 AM,NA ,90.0,No ,No,Online,05-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,"AYODHYA PUMP CANAL,VIKRAMJOT BASTI",272001.0,2.0,"53,63,100",Jaiswal Electrical Stores,"4,520,000",Rejected-Finance,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad,unknown
2024_UPIDM_904502_4,23/EE/LID AYO/23-24,SITC OF HIGH MAST LIGHT,SITC OF HIGH MAST LIGHT,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,07-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,12-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"UTRAULA PUMP CANAL,BALRAMPUR",271604.0,2.0,"21,24,000",Sarveshwari Electric Works,"2,049,660",Rejected-Finance,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_904502_5,23/EE/LID AYO/23-24,SITC OF HIGH MAST,SITC OF HIGH MAST,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,07-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,12-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"SARYU PUMP CANAL STAGE -2 NANPARA ,BAHARAICH",271865.0,2.0,"23,60,000",Sarveshwari Electric Works,"2,277,400",Rejected-Finance,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_904502_6,23/EE/LID AYO/23-24,SITC HIGH MAST LIGHT,SITC HIGH MAST LIGHT,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,07-Mar-2024 10:00 AM,NA ,90.0,No ,No,Online,12-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"SARYU PUMP CANAL STAGE -3 NANPARA ,BAHARAICH",271865.0,2.0,"21,45,240",Sarveshwari Electric Works,"2,070,156",Rejected-Finance,15-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_904920_1,22/EE/LID/AYO/23-24,FABRICATION OF INSPECTION PLATFORM,FABRICATION OF INSPECTION PLATFORM,Works,Open Tender,Piece-work,Metal Fabrication,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,UTARAULA PUMP CANAL,271604.0,2.0,"22,39,000",M/S BHARAT ELECTRICAL ENGG WORKS,"2,580,660",Accepted-AOC,06-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_905414_1,24/EE/LID/AYO23-24,SUPPLY AND LAYING OF HT/LT CABLE,SUPPLY AND LAYING OF HT/LT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"Saryu pump canal stage 2 ,Nanpara ,Baharaich",271865.0,2.0,"21,45,240",Jaiswal Electrical Stores,"2,124,000",Accepted-AOC,06-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
2024_UPIDM_905414_2,24/EE/LID/AYO23-24,SUPPLY AND LAYING OF LT/HT CABLE,SUPPLY AND LAYING OF LT/HT CABLE,Works,Open Tender,Piece-work,Electrical Works,No,No,NA ,26-Feb-2024 10:00 AM,NA ,90.0,No ,No,Online,02-Mar-2024 04:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,"Saryu Pump Canal,Stage-3,Nanpara,Baharaich",271865.0,2.0,"16,09,520",Jaiswal Electrical Stores,"1,569,400",Accepted-AOC,06-Mar-2024,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell East)||Superintending Engineer (Tubewell) Faizabad||Executive Engineer(LID) Faizabad,unknown
