Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2025_UPIDM_1002239_12,12//EE/MLCDBanda/2024-25,"All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 1.40 to 1.45 km, Km 1.75 to 1.85 and MS Pipeline 350mm reach Km 1.45 to Km 1.75 of the water distribution system of Jagau Tola Mr under new Singhvahini Pump Canal.Lot-12","All work of laying, commissioning and testing of A.CMAZZA pipeline 350mm reach 1.40 to 1.45 km, Km 1.75 to 1.85 and MS Pipeline 350mm reach Km 1.45 to Km 1.75 of the water distribution system of Jagau Tola Mr under new Singhvahini Pump Canal.Lot-12",Works,Open Tender,Percentage,Civil Works,No,No,NA ,05-Feb-2025 12:00 PM,,NA ,90.0,No ,No,Online,11-Feb-2025 02:30 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,BANDA,210001.0,2.0,"9,16,000",SURESH KUMAR CONTRACTOR,"914,076.4",Rejected-Finance,24-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,unknown
2025_UPIDC_1063632_43,03/AEIV/2025-26,"Plastring in wall of room no-220, 221,224,226 and sanitary work in both common toilets at 2nd floor of sinchai vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.43)","Plastring in wall of room no-220, 221,224,226 and sanitary work in both common toilets at 2nd floor of sinchai vikas Bhawan Canal Colony Cant Road, Lucknow.(Lot No.43)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,20-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",Vikash Bhawan Canal Colony Lucknow,226001.0,2.0,,BHARAT TRADERS,"151,707.6",Accepted-AOC,16-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2025_UPIDC_1080725_3,NIT No. 02/EE/2025-26,SILT CLERANCE / SCRAPPING OF JAMURA Dy. FROM Km 0.000 to Km 7.440 FOR YEAR 2025-26.,SILT CLERANCE / SCRAPPING OF JAMURA Dy. FROM Km 0.000 to Km 7.440 FOR YEAR 2025-26.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,10-Oct-2025 09:00 AM,,NA ,90.0,No ,No,Online,15-Oct-2025 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",Shahjahanpur,242001.0,2.0,"3,70,000",DREAM WORLD DEVELOPMENT CONSTRUCTION,"347,425.13",Rejected-Technical,30-Oct-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||NWMPD, shahjahanpur",unknown
2025_SCIDC_1070969_1,28-01/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Maviya Block Hathgaon Distt Fatehpur,Construction of PMAGY at Gram Maviya Block Hathgaon Distt Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,03-Sep-2025 09:00 AM,,06-Sep-2025 12:00 PM ,105.0,No ,No,Offline,11-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Fatehpur,212601.0,2.0,"16,53,000",HARIOM CONSTRUCTION,"1,649,032.8",Rejected-AOC,23-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_UPIDC_1081189_2,03/EE/2025-26,SILT CLEARANCE AND SCRAPING OF MAJHOLA MR. FROM KM 0.000 TO KM 6.560,SILT CLEARANCE AND SCRAPING OF MAJHOLA MR. FROM KM 0.000 TO KM 6.560,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,28-Oct-2025 04:00 PM,,NA ,90.0,No ,No,Online,03-Nov-2025 01:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",SHAHJAHANPUR U.P,242001.0,2.0,"1,77,000",DREAM WORLD DEVELOPMENT CONSTRUCTION,"153,187.99",Rejected-Finance,11-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Irrigation Works Circle, Sitapur||SDSC, shahjahanpur",unknown
2025_UPIDC_1063632_57,03/AEIV/2025-26,"Repairing of Drain Nali, Mainhole, Sewer Line M1 and M2 Block and Driver Block at Canal Colony Cantt Road, Lucknow.(Lot No.57)","Repairing of Drain Nali, Mainhole, Sewer Line M1 and M2 Block and Driver Block at Canal Colony Cantt Road, Lucknow.(Lot No.57)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Aug-2025 03:00 PM,,NA ,90.0,No ,No,Online,18-Aug-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",Canal Colony Lucknow,226001.0,2.0,,Manoj Kumar Yadav,"166,983.63",Accepted-AOC,01-Sep-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||VII Circle Irrigation Works, Lucknow||Lucknow Division Sharda Canal Lucknow",unknown
2026_REDUP_1103770_14,"891/RED/Etender(24)/2025-26, Dt. 16.12.2025","Gram Panchayat Kundasar me Lucknow-Bahraich marg se Ataullah ke ghar hote huye Abrar ke ghar tak kharanja nirman karya, Block-Kaisarganj_14","Gram Panchayat Kundasar me Lucknow-Bahraich marg se Ataullah ke ghar hote huye Abrar ke ghar tak kharanja nirman karya, Block-Kaisarganj_14",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,05-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Online,16-Jan-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,Bahraich,271801.0,2.0,"4,48,000",Smt. Vandana Singh,"528,372.51",Rejected-Finance,24-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE DEVIPATAN CIRCLE||EE BAHRAICH,unknown
2025_UPIDC_1076507_37,08/EE/2025-26,Silt Clearence of Machkoli Mr. In between k.m 0.000 to 4.430,Silt Clearence of Machkoli Mr. In between k.m 0.000 to 4.430,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-Sep-2025 10:00 AM,,24-Sep-2025 11:00 AM ,90.0,No ,No,Online,29-Sep-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||BSDGC. Bulandshahar",Bulandshahr,203001.0,2.0,"1,74,000",M/s MAHADEV CONTRACTOR,"139,044",Rejected-Finance,18-Nov-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Drainage Circle, Aligarh||BSDGC. Bulandshahar",unknown
2025_REDUP_1095742_4,1164/RED/Tender/2025-26 Dated 06-11-2025,MIRZAPUR BIRSHAPUR PWD ROAD SE KURKUTIYA SAMPARK MARG PAR CCC ROD KA NIRMAN VIKASH KHAND CITY,MIRZAPUR BIRSHAPUR PWD ROAD SE KURKUTIYA SAMPARK MARG PAR CCC ROD KA NIRMAN VIKASH KHAND CITY,Works,Open Tender,Percentage,Civil Works,No,No,NA ,03-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,12-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,Mirzapur,231001.0,2.0,"38,46,000",Mrs ishanviconstruction,"3,843,678",Accepted-AOC,27-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,unknown
2025_SCIDC_1050575_1,13/EE/FTP/Community HAll/E-Tender/2025-26,Construction of Community Hall at Vill- Sarai Sehjada Block Teliyani Distt Fatehpur,Construction of Community Hall at Vill- Sarai Sehjada Block Teliyani Distt Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Jun-2025 05:00 PM,,28-Jun-2025 12:00 PM ,90.0,No ,No,Offline,01-Jul-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Fatehpur,212601.0,2.0,"49,50,000",M/s AD Enterprises,"4,595,085",Rejected-AOC,30-Jul-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2026_SCIDC_1104954_1,125/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Dharamvir house to Satvir house at Vill Tower Block Nakud, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Jaswant Saini ji, MLC) Construction of CC Road and Side Drain work from Dharamvir house to Satvir house at Vill Tower Block Nakud, District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,09-Jan-2026 12:00 PM,,NA ,90.0,No ,No,Offline,15-Jan-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"4,63,800",sachin kumar,"463,707",Rejected-Finance,06-Feb-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2025_UPIDM_1031829_2,02/E.E/T.W.D/2025-26,RENOVATION OF STORE-2 AT WORK OF TUBEWELL DIVISION LUCKNOW INCLUDING ALL MATERIAL LABOUR T AND P AS PER SPECIFICATIONS OF BOQ,RENOVATION OF STORE-2 AT WORK OF TUBEWELL DIVISION LUCKNOW INCLUDING ALL MATERIAL LABOUR T AND P AS PER SPECIFICATIONS OF BOQ,Works,Open Tender,Lump-sum,Repair and Maintenance Works,No,No,none ,06-May-2025 10:00 AM,,NA ,90.0,No ,No,Online,14-May-2025 01:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Excecutive Engineer (Tubewell) Lucknow,lucknow,226001.0,2.0,,ANUPAM INFRATECH,0,Accepted-AOC,06-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer (Tubewell) Lucknow||Excecutive Engineer (Tubewell) Lucknow,unknown
2025_UPIDC_1082497_7,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-07,Jungle Clearance and Scraping of Bharpura Dy. From Km. 0.000 to km. 13.500 LOT-07,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",MIRZAPUR,231001.0,2.0,,J S CONSTRUCTION COMPANY,"383,909.84",Accepted-AOC,01-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_UPIDC_1099612_2,04/EE/2025-26,lot no 02,lot no 02,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,17-Dec-2025 09:00 AM,,NA ,90.0,No ,No,Online,26-Dec-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||RCD, rampur",rampur,244901.0,2.0,"6,00,000",AJAB SINGH CONTRACTOR AND SUPPLIERS,"551,776.4",Accepted-AOC,22-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Eastern Ganga, Moradabad||Irrigation Works Circle, Moradabad||RCD, rampur",unknown
2025_UPPCL_1092386_1,30/ECCD-1/2025-26,m and r of civil works in res no 2and63 2and17 3and18 1and24 at pn road staff colony lucknow,m and r of civil works in res no 2and63 2and17 3and18 1and24 at pn road staff colony lucknow,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Nov-2025 01:55 PM,,NA ,120.0,No ,No,Offline,06-Dec-2025 03:30 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,LUCKNOW,226024.0,2.0,"2,17,325",M/S SATISH KUMAR,"165,167.17",Accepted-AOC,02-Jan-2026,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,unknown
2025_SCIDC_1103014_1,116/EE/SRE/E-TENDER/2025-26,"Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Tahir house to Hafij Samun Ahmad house at Vill Mujfari Block Muzaffarabad, District- Saharanpur","Under Vidhayak Nidhi Yojna (Shri Umar Ali Khan ji, MLC) Construction of CC Road and Drain work From Tahir house to Hafij Samun Ahmad house at Vill Mujfari Block Muzaffarabad, District- Saharanpur",Works,Open Tender,Percentage,Civil Works,No,No,NA ,31-Dec-2025 12:00 PM,,NA ,90.0,No ,No,Offline,06-Jan-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,District Saharanpur,247001.0,2.0,"7,47,590",Happy Flex and Contractor,"747,440",Rejected-Finance,15-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Saharanpur,unknown
2025_UPPCL_1092496_1,31/ECCD-1/2025-26,M AND R OF CIVIL WORKS IN RES NO 17AND12 17AND 10 17AND6 AT 17 CLYED ROAD HYDEL OFFICERS COLONY LUCKNOW,M AND R OF CIVIL WORKS IN RES NO 17AND12 17AND 10 17AND6 AT 17 CLYED ROAD HYDEL OFFICERS COLONY LUCKNOW,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Nov-2025 01:55 PM,,NA ,120.0,No ,No,Offline,18-Dec-2025 03:30 PM,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,LUCKNOW,226024.0,2.0,"2,63,085",B M C CONSTRUCTION,"196,787.89",Rejected-AOC,22-Jan-2026,Uttar Pradesh Power Corporation Ltd.||SE Civil HQ Shakti Bhawan Extension||EE Civil HQ Attached to CE Civil 2||SE Civil HQ||EE ECCD Ist,unknown
2025_UPIDC_1078690_59,03/EESNK1BANSI/2025-26,Silt Scraping and jungle clearance ofofAlgatpurmr between km 0.000 to 5.400,Silt Scraping and jungle clearance ofofAlgatpurmr between km 0.000 to 5.400,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,21-Oct-2025 10:00 AM,,NA ,90.0,No ,No,Online,31-Oct-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",SIDDHARTH NAGAR,272153.0,2.0,"1,41,000",M/S GOVIND CONSTRUCTION,"137,852.2",Accepted-AOC,11-Dec-2025,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Rapti CC Circle-2, Basti||SCD, bansi",unknown
2025_UPIDC_1082497_11,Tender Notice No-06-EE-2025-26,NIT-06-EEMCD-2025-26 LOT-11,Estimate for Jungle Clearance in outer section and Scraping in internal section of Dhoba pump canal From Km. 0.000 to km. 10.400 LOT-11,Works,Open Tender,Item Wise,Civil Works - Canal,No,No,NA ,15-Oct-2025 02:00 PM,,NA ,90.0,No ,No,Online,21-Oct-2025 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",SONEBHADRA,231216.0,2.0,,M/S VINOD KUMAR PANDEY,"309,912.5",Rejected-Finance,26-Nov-2025,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Mirzapur||MCD, mirzaprur",unknown
2025_SCIDC_1062260_2,20/EE/PYG/E/B.Wall/E-Ten/25-26,Construction of Boundary wall and gate at Rajkiya Inter college surwadlapur Prayagraj,Construction of Boundary wall and gate at Rajkiya Inter college surwadlapur Prayagraj,Works,Open Tender,Percentage,Civil Works,No,No,NA ,20-Aug-2025 05:00 PM,,23-Aug-2025 12:00 PM ,105.0,No ,No,Offline,26-Aug-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Prayagraj,211004.0,2.0,"58,30,000",M/s DEEP CONSTRUCTION,"5,406,742",Rejected-AOC,13-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_UPIDC_1093020_3,04/S.E/2025-26,"C.C. Lining Work On Rauna Dy. From Km 0.000 to 0.100 , Km 1.500 to 1.700 and Between Km 0.000 to 7.500 at Different Chainage of VRB/SYPHON and Densa Minor from Km 4.200 to 4.350 and Banskhor Minor from Km 1.900 to 2.080","C.C. Lining Work On Rauna Dy. From Km 0.000 to 0.100 , Km 1.500 to 1.700 and Between Km 0.000 to 7.500 at Different Chainage of VRB/SYPHON and Densa Minor from Km 4.200 to 4.350 and Banskhor Minor from Km 1.900 to 2.080",Works,Open Tender,Item Wise,Civil Works,No,No,NA ,24-Nov-2025 09:00 AM,,NA ,90.0,No ,No,Online,29-Nov-2025 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Basti,272002.0,2.0,"75,12,000",M/S ADITYA CONSTRUCTION COMPANY,"5,620,975.8",Accepted-AOC,19-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2025_UPIDC_1088361_7,03/SE/2025-26,Work of canal restoration and demarcation of canal land from km 0.000 to 35.000 (head to tail) of Sahar Dy in Kanpur Dehat and Auraiya District.,Work of canal restoration and demarcation of canal land from km 0.000 to 35.000 (head to tail) of Sahar Dy in Kanpur Dehat and Auraiya District.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,15-Dec-2025 02:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",Kanpur Dehat,209311.0,2.0,"5,29,00,000",GLOBAL INFRATECH INDIA PVT LTD,"41,401,536.58",Accepted-AOC,31-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Kanpur",unknown
2025_SCIDC_1072080_1,28-10/EE/FTP/PMAGY/E-Ten/25-26,Construction of PMAGY at Gram Afoi Block Areayan Fatehpur,Construction of PMAGY at Gram Afoi Block Areayan Fatehpur,Works,Open Tender,Percentage,Civil Works,No,No,NA ,08-Sep-2025 09:00 AM,,11-Sep-2025 12:00 PM ,105.0,No ,No,Offline,13-Sep-2025 03:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,Kaushambi,212207.0,2.0,"16,51,000",M/S ANIL KUMAR CHOURASIA,"1,647,532.9",Rejected-AOC,13-Jan-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Fatehpur,unknown
2025_UPIDC_1073727_6,08/EE/2025-26,Silt cleanance,LOT06,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,17-Sep-2025 11:00 AM,,NA ,90.0,No ,No,Online,23-Sep-2025 04:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,EE UDAC MATHURA,281001.0,2.0,,KANHA JI,"657,273",Accepted-AOC,09-Jan-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra||E E Upper Division Agra Canal Mathura,unknown
2025_UPIDM_1102123_1,08/Lot-2/E.E./2025-26,350 mm dia AC Mazza Pipe Line Providing Laying and Commissioning with Specials and Fitting length 450 mtr Chainage 5.015 km to 5.465 km in Main Line at singhwahini pump canal block kamasin distt banda lot 2,350 mm dia AC Mazza Pipe Line Providing Laying and Commissioning with Specials and Fitting length 450 mtr Chainage 5.015 km to 5.465 km in Main Line at singhwahini pump canal block kamasin distt banda lot 2,Works,Open Tender,Percentage,Pipe Laying Works,No,No,NA ,27-Dec-2025 03:00 PM,,NA ,90.0,No ,No,Online,05-Jan-2026 05:00 PM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,kamasin,210001.0,2.0,"25,33,488",HARDEV SINGH AND CO.,"2,519,553.82",Not Admitted-Fee/PreQual/Technical,22-Jan-2026,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Centre)||Superintending Engineer(Tubewell)-Banda||Executive Engineer MLCD Banda,unknown
2025_UPIDC_1045821_3,01/SE/2025-26,Construction of Box Culvert at Km 5.798 of Jattari Minor and Construction work of Khandja from Km 7.500 to Km 14.540,Construction of Box Culvert at Km 5.798 of Jattari Minor and Construction work of Khandja from Km 7.500 to Km 14.540,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,05-Jun-2025 09:00 AM,,05-Jun-2025 01:00 PM ,90.0,No ,No,Online,11-Jun-2025 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",KHURJA,203131.0,2.0,"1,30,00,000",JAI LAXMI CONTRACTOR,"10,360,383",Accepted-AOC,23-Jan-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Irrigation Works Circle, Mathura",unknown
2025_SCIDC_1100282_1,1023/SE (E)/LKO/Lucknow/E-Tender/25-26,"External Electrification work for Campus at ATS Mohan Road, Lucknow.","External Electrification work for Campus at ATS Mohan Road, Lucknow.",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,19-Dec-2025 09:00 AM,,22-Dec-2025 11:00 AM ,90.0,No ,No,Offline,29-Dec-2025 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,Lucknow,226016.0,3.0,,A.A. ENGINEERING CO.,"3,261,258",Not Admitted-PreQual/Technical,30-Dec-2025,U.P. State Construction and Infrastructure Development Corporation Ltd.||Electrical Division Allahabad,unknown
2025_REDUP_1093518_3,1123/RED/Tender/2025-26 Dated 27-10-2025,GRAM SABHA DIHAVA KATARN ME MUHKUCHAVA SE KAMATA PARSHAD MAURYA KE GHAR TAK INTERLOCKING,GRAM SABHA DIHAVA KATARN ME MUHKUCHAVA SE KAMATA PARSHAD MAURYA KE GHAR TAK INTERLOCKING,Works,Open Tender,Percentage,Civil Works,No,No,NA ,24-Nov-2025 05:00 PM,,NA ,90.0,No ,No,Online,02-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,Mirzapur,231001.0,2.0,"8,69,000",M/s Jai Maa Vindhyavasini Construction Company,"867,425",Rejected-Finance,08-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,unknown
2025_YEIDA_1064779_20,YEA/GM(PROJECT)/2025/399 DT-07/08/2025,"Providing and fixing open gym equipment and construction of boundary wall for pay ground in village - ronija ,YEA WC-06","Providing and fixing open gym equipment and construction of boundary wall for pay ground in village - ronija ,YEA WC-06",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,13-Aug-2025 06:55 PM,,NA ,90.0,No ,No,Online,25-Aug-2025 11:00 AM,Yamuna Expressway Industrial Development Authority,YAMUNA EXPRESSWAY INDUSTRIAL DEVELOPMENT AUTHORITY,201308.0,2.0,"84,95,884",M/S HANUMAT BUILDERS,"7,263,980.9",Rejected-Finance,24-Dec-2025,Yamuna Expressway Industrial Development Authority,unknown
2025_UPIDM_1069970_1,"Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 01","Tender Notice No-02/EEMLCD/MZP/2025-26, Lot- 01",Construction of stone lining and earth work in main canal reach from 0.425 Km to 0.475 Km and Kashisarpti minor (T-Point) reach from 0.000 Km to 0.040 Km at Hargarh Ist Pump Canal.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,26-May-2026 12:28 AM,,NA ,90.0,No ,No,Online,25-Sep-2025 03:00 AM,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,"Vill-Hargarh, Block-Chhanbey, Dist-Mirzapur",231001.0,2.0,,ANAND KUMAR YADAV,"572,986",Rejected-Finance,01-Dec-2025,U P Irrigation Department (Mechanical)||Chief Engineer (Tubewell Varanasi)||Superintending Engineer (Tubewell) Mirzapur||Executive Engineer(MLCD) Mirzapur,unknown
2025_REDUP_1099103_26,1613/red/tender/Unnao/25-26 Dt-18-12-2025,Gram Hasanganj me Mukya Damar Marg se Ram Singh ke Ghar tak Nali evm Interlocking Road ka karye.,Gram Hasanganj me Mukya Damar Marg se Ram Singh ke Ghar tak Nali evm Interlocking Road ka karye.,Works,Open Tender,Percentage,Civil Works,No,No,Na ,16-Dec-2025 09:00 AM,,NA ,90.0,No ,No,Online,22-Dec-2025 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,Unnao,209801.0,2.0,"11,82,000",Rishi Prakash jaiswal,"1,181,887.23",Rejected-AOC,23-Jan-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE LUCKNOW CIRCLE||EE UNNAO,unknown
