Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month
2026_UPIDC_1107737_9,03/EE/2025-26,Construction of Drainage Syphon at Km 0.380 of Derwaharvanshpur Mr.,Construction of Drainage Syphon at Km 0.380 of Derwaharvanshpur Mr.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Bahraich,271801.0,2.0,"21,69,000",SHUBHAM TRIPATHI,"1,835,155.7",Rejected-Finance,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_UPIDC_1111685_1,06/SE/2025-26,"Construction of Bituminous Painted Road at Dam Top, Parapet, Between Chainage K.M. 4.700 to 7.200 at Kabrai Dam.(Lot-1)","Construction of Bituminous Painted Road at Dam Top, Parapet, Between Chainage K.M. 4.700 to 7.200 at Kabrai Dam.(Lot-1)",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Feb-2026 11:00 AM,,NA ,90.0,No ,No,Online,10-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",MAHOBA,210427.0,2.0,,MUSKAN CONSTRUCTION,"40,660,215.58",Rejected-Finance,10-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa Project, Jhansi||Irrigation Contruction Circle, Mahoba",unknown
2026_UPIDC_1112141_2,02/SE/2025-26,Construction of RCC boundary pillars on both banks of Suaon river in Balrampur district.,Construction of RCC boundary pillars on both banks of Suaon river in Balrampur district.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,04-Feb-2026 10:55 AM,,NA ,180.0,No ,No,Online,16-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda",Balrampur,271201.0,2.0,"1,40,00,000",M/S ANIL KUMAR SINGH CONSTRUCTION AND GENERAL ORDER SUPPLIERS,"11,056,482.42",Accepted-AOC,25-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda",unknown
2026_UPIDC_1118565_8,02/EE/2025-26,SILT CLEARANCE OF INTERNAL SECTION OF TERA DRAIN BETWEEN KM 0.400 TO KM 20.515 BAGHPAT,SILT CLEARANCE OF INTERNAL SECTION OF TERA DRAIN BETWEEN KM 0.400 TO KM 20.515 BAGHPAT,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,N/A ,21-Feb-2026 10:30 AM,,NA ,90.0,No ,No,Online,27-Feb-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",BARAUT,250611.0,2.0,"18,38,000",ramarshad,"1,669,573.75",Not Admitted-Fee/PreQual/Technical,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Drainage Circle Ghaziabad||EE Irrigation Division, Baraut, Baghpat",unknown
2026_UPIDC_1112939_4,04/EE/2025-26,Repaire of Anti erosion work in R/B of river Ganga at Achhola.,Repaire of Anti erosion work in R/B of river Ganga at Achhola.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,06-Feb-2026 09:30 AM,,NA ,90.0,No ,No,Online,11-Feb-2026 10:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",PRAYAGRAJ,210000.0,2.0,"12,60,000",M/S DHARMSHEELA CONSTRUCTION,"871,620",Not Admitted-Fee/PreQual/Technical,14-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Allahabad||FWD, allahabad",unknown
2026_UPIDC_1112264_19,15/EE/2025-26,Silt Clearance work of Nakawa Drain From Km. 0.000 to 4.500 in Distt Balrampur.,As Per Tender Notice,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,13-Feb-2026 10:00 AM,05-Mar-2026 12:24 PM,NA ,90.0,No ,No,Online,20-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",Balrampur,271201.0,2.0,"31,16,000",AKANKSHA ASSOCIATES,"1,402,196",Accepted-AOC,10-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti||EE FLOOD DIVISION, BALRAMPUR",unknown
2026_UPPRC_1115553_1,21/PCL/PM/Unit-36/Noida/25-26 DT 11.02.26,Construction work of Drinking Water Facility and Bio Lab at Govt. Girls Inter College Kalchhina District Ghaziabad,Construction work of Drinking Water Facility and Bio Lab at Govt. Girls Inter College Kalchhina District Ghaziabad,Works,Open Tender,Percentage,Civil Works,No,No,NA ,13-Feb-2026 09:00 AM,,NA ,90.0,No ,No,Online,25-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,Govt. Girls Inter College Kalchhina District Ghazi,245304.0,2.0,"19,10,000",M/S MAHAVEER ENGINEERS,"1,594,202.491",Rejected-AOC,17-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida||Unit-36 Noida,unknown
2026_UPIDC_1111333_3,02/EE/2025-26,CLEARANCE OF KADIHAR DRAIN FROM KM. 0.000 TO KM. 3.700,CLEARANCE OF KADIHAR DRAIN FROM KM. 0.000 TO KM. 3.700,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,04-Feb-2026 12:25 PM,,NA ,90.0,No ,No,Online,09-Feb-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",Siddharthnagar,272153.0,2.0,"4,05,000",Krishna construction,"194,202",Accepted-AOC,28-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti||SDD-2 Siddharth Nagar",unknown
2026_UPIDC_1108164_3,06/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 2.100 OF SOHAT MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,CONSTRUCTION OF V.R.B. AT KM 2.100 OF SOHAT MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 03:20 PM,,NA ,90.0,No ,No,Online,27-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",AMROHA,244222.0,2.0,"15,70,000",AMAR CONSTRUCTION COMPANY,"1,193,152.58",Accepted-AOC,13-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",unknown
2026_UPIDC_1106995_1,3993/rkd/notice08/ lot 1,Ramgarh mr km 1.700 to km 2.800 khadnja nirman ka karya lot 1,Ramgarh mr km 1.700 to km 2.800 khadnja nirman ka karya,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,19-Jan-2026 09:00 AM,,NA ,90.0,No ,No,Online,27-Jan-2026 12:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",raebareli,229001.0,2.0,"21,54,000",M/S USHA PANDEY,"2,151,860.29",Rejected-Technical,26-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda Sahayak, Lucknow||XVI Circle Irrigation Works, Pratapgargh||RDSSC, raibareilly",unknown
2026_UPRNS_1115193_1,136/UPRNSS/E-T/25-26D-09.02.26,"Construction of Store Room, Street Light and B.M.W. Block at C.H.C. Khesaraha, District-Siddharth Nagar.","Construction of Store Room, Street Light and B.M.W. Block at C.H.C. Khesaraha, District-Siddharth Nagar.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,12-Feb-2026 12:00 PM,,NA ,30.0,No ,No,Offline,18-Feb-2026 09:00 AM,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,H.No-2750 Katra Bypass Near Balumandi Gandhi Nagar,272001.0,2.0,"30,29,000",P. S. CONSTRUCTION,"3,027,485.5",Rejected-Finance,28-Feb-2026,Uttar Pradesh Rajya Nirman Sahkari Sangh Limited||EE / PE Basti,unknown
2026_UPIDC_1119734_1,Tender Notice No.06/EE/2025-26,Tender Notice No.06/EE/2025-26 Lot No.01,Outer side Painting of Ist stage pump house of Sone Pump Canal.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,25-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,06-Mar-2026 01:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",Patwadh sonebhadra,231205.0,2.0,,M/s Shiv Shakti Constructon,"926,520",Rejected-AOC,13-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sone, Varanasi||Irrigation Works Circle, Obra(Sonbhadra)||ODD, obra",unknown
2026_UPIDC_1112047_1,08/S.E/2025-26,C.C. LINING BETWEEN KM 0.000 TO KM 0.500 AND COUNTER BERM WITH RETAINING WALL BETWEEN KM. 0.500 TO 0.800 OF BANSGAON DY.,C.C. LINING BETWEEN KM 0.000 TO KM 0.500 AND COUNTER BERM WITH RETAINING WALL BETWEEN KM. 0.500 TO 0.800 OF BANSGAON DY.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,05-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,12-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Gorakhpur,273001.0,2.0,"2,30,74,000",M/S ARPNA CONSTRUCTION,"16,348,433.32",Rejected-Technical,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_REDUP_1119268_13,2324/RED Tender KUSHINAGAR,GRAMSABHA AMAWA SHREE DUBEY ME BHOLENATH DUBEY KE GHAR SE PRATHMIK VIDYALAY KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,GRAMSABHA AMAWA SHREE DUBEY ME BHOLENATH DUBEY KE GHAR SE PRATHMIK VIDYALAY KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"10,27,000",M/S A P S CONSTRUCTION COMPANY,100.0,Rejected-Finance,17-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1119909_2,1162-4/E.E. BLY/E-Tender/BLY/2025-26 Dt. 25.02.2026,Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi),Construction of C.C. Road and Drain work at Vill. Kachnera in Kumar Sen House to Tularam House (Vidhayak Nidhi),Works,Open Tender,Item Rate,Civil Works - Roads,No,No,NA ,09-Mar-2026 05:00 PM,,NA ,90.0,No ,No,Offline,16-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,Bareilly,243001.0,2.0,"7,72,060",Syed Construction,"771,673.97",Rejected-AOC,19-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Bareilly,unknown
2026_SCIDC_1112971_1,948/EE/MRT/TENDER/25-26 DATE 05.02.26,"Construction of Road, Footpath, Drain etc. in 03 Nos. Different Places in C.C.S. University campus Meerut","Construction of Road, Footpath, Drain etc. in 03 Nos. Different Places in C.C.S. University campus Meerut",Works,Open Tender,Percentage,Civil Works,No,No,NA ,06-Feb-2026 12:00 PM,,NA ,180.0,No ,No,Offline,14-Feb-2026 11:00 AM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,MEERUT,250004.0,2.0,"86,64,000",Shubham Construction,"8,616,348",Rejected-Finance,07-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Ghaziabad,unknown
2026_UPIDC_1120980_1,15/SE-1/2025-26,LOT1,As per the NIT,Works,Open Tender,Piece-work,Civil Works,No,No,NA ,28-Feb-2026 09:00 AM,,06-Mar-2026 01:00 PM ,90.0,No ,No,Online,07-Mar-2026 05:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",Meerut,250001.0,2.0,"1,66,46,000",M/S CHAUDHARY ENTERPRISES,"11,439,980",Accepted-AOC,19-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||I- Circle Irrigation Works, Meerut",unknown
2026_UPPAN_1106435_1,"4477/PAN/ET/25-26, DT. 14-01-2026",CONSTRUCTION OF ADDITIONAL FLOOR AT ADCP OFFICE POLICE COMMISSIONERATE DISTT AGRA U.P.,CONSTRUCTION OF ADDITIONAL FLOOR AT ADCP OFFICE POLICE COMMISSIONERATE DISTT AGRA U.P.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,14-Jan-2026 06:55 PM,,NA ,90.0,No ,No,Online,03-Feb-2026 11:30 AM,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,POLICE COMMISSIONERATE DISTT AGRA U.P.,282010.0,2.0,"57,49,000",M/S TIRUPATI BUILTS,"4,886,707.49",Accepted-AOC,26-Feb-2026,UP Police Awas Nigam Limited||UP Police Awas Nigam Ltd HQ Lucknow,unknown
2026_SCIDC_1122882_1,31/MLA/Patiyali/Kasganj/25-26 Date 09.03.2026,Block Ganjdundwara main Gram Nagla Gulabi main Pushpendra master ke ghar se Pappu ke khet tak interlocking.,As per Boq,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,09-Mar-2026 12:30 PM,,NA ,60.0,No ,No,Offline,18-Mar-2026 12:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,Village - Nagla Gulabi,207242.0,2.0,"11,24,315",M/S Raj Construction,"1,123,978.21",Rejected-Finance,30-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Aligarh,unknown
2026_UPIDC_1107737_12,03/EE/2025-26,Construction of V.R.B. at Km 11.200 of Pipari Dy.,Construction of V.R.B. at Km 11.200 of Pipari Dy.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 10:00 AM,,NA ,90.0,No ,No,Online,28-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",Shrawasti,271805.0,2.0,"12,69,000",M/S DINESH KUMAR,"1,083,754.27",Rejected-Finance,16-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Drainage Cirlce, Gonda||SCD-1 Balrampur",unknown
2026_REDUP_1119268_11,2324/RED Tender KUSHINAGAR,GRAMSABHA NAKTAHA MISHRA ME PICH ROAD SATENDRA MISHRA KE KHET SE BRAMH STHAN KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,GRAMSABHA NAKTAHA MISHRA ME PICH ROAD SATENDRA MISHRA KE KHET SE BRAMH STHAN KE TARAF JANE WALE MARG PAR CC ROAD KA NIRMAD KARYA,Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 03:00 PM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"16,57,000",M/s Bindu Devi,100.0,Accepted-AOC,10-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_SCIDC_1113444_1,29/BOYSHOSTEL/ETAH/25-26,"CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI BOYS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.","CONSTRUCTION OF RAJKIYA ANUSUCHIT JATI BOYS HOSTEL, GGIC CAMPUS, SHANTI NAGAR, ETAH.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Feb-2026 12:33 PM,,20-Feb-2026 11:00 AM ,365.0,No ,No,Offline,21-Feb-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,ETAH,207001.0,2.0,"91,78,000",KOHINOOR CONSTRUCTION,"7,800,382.2",Rejected-AOC,20-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Agra,unknown
2026_UPIDC_1112047_3,08/S.E/2025-26,CONSTRUCTION OF COUNTER BERM WITH RETAINING WALL FROM KM. 52.000 TO 53.000 OF BANSGAON DY.,CONSTRUCTION OF COUNTER BERM WITH RETAINING WALL FROM KM. 52.000 TO 53.000 OF BANSGAON DY.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,05-Feb-2026 06:00 PM,,NA ,90.0,No ,No,Online,12-Feb-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",Gorakhpur,273001.0,2.0,"2,24,12,000",ARVIND KUMAR SINGH,"16,963,775.7",Rejected-Technical,12-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Saryu Project-2, Gonda||Irrigation Construction Circle, Basti",unknown
2026_UPIDC_1104143_4,04/SE/2025-26,Restoration of Dys and Minors offtaking from Baberu Dy and Kamasin Dy in Ken Canal System under Ken-Betwa Link Project,Restoration of Dys and Minors offtaking from Baberu Dy and Kamasin Dy in Ken Canal System under Ken-Betwa Link Project,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,06-Jan-2026 11:15 AM,,16-Jan-2026 12:00 PM ,90.0,No ,No,Online,13-Feb-2026 03:00 PM,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Banda,BANDA,226001.0,2.0,"15,58,77,000",M/S AJIT CONSTRUCTION AND ORDER SUPPLIER,"106,838,339.52",Rejected-Finance,18-Mar-2026,U P Irrigation Department (Civil)||Additional Chief Executive Officer Ken Betwa Link Canal Construction Jhansi||Ken Betwa Link Canal Construction Circle Banda,unknown
2026_SCIDC_1117387_1,2288 /EE Basti /E-Tender /Purvanchal Nidhi Basti Sadar /2025-26 Date 17 -02-2026,Construction of CC Road work at Gram Mahudar Me Hundai Agency Se Pappu Yadav Ke Makan Hote Huye Distt Basti. ( Purvanchil Nidhi Basti sadar),Construction of CC Road work at Gram Mahudar Me Hundai Agency Se Pappu Yadav Ke Makan Hote Huye Distt Basti. ( Purvanchil Nidhi Basti sadar),Works,Open Tender,Percentage,Civil Works,No,No,NA ,18-Feb-2026 09:00 AM,,21-Feb-2026 12:00 PM ,90.0,No ,No,Offline,25-Feb-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"30,87,000",M/S BANSHI DHAR AND SONS,"3,082,678",Rejected-Finance,24-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,unknown
2026_UPIDC_1108164_1,06/EE/25-26,CONSTRUCTION OF V.R.B. AT KM 4.100 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA,CONSTRUCTION OF V.R.B. AT KM 4.100 OF MOHMMADPUR MINOR UNDER M.G.C. PROJECT STAGE - II IN DIST - AMROHA lot01,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,21-Jan-2026 03:00 PM,,NA ,90.0,No ,No,Online,27-Jan-2026 11:00 AM,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",AMROHA,244222.0,2.0,"14,80,000",AMAR CONSTRUCTION COMPANY,"1,094,810.9",Rejected-Finance,13-Feb-2026,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar||MGCCD-4, Amroha",unknown
2026_SCIDC_1111102_1,599/E E/Ayo/E Tender/MLA FUND/25-26 30.01.2026,Under MLA Fund Scheme Construction of gram sabha kantat majisa me pichroad se nahar tak pich road,Under MLA Fund Scheme Construction of gram sabha kantat majisa me pichroad se nahar tak pich road,Works,Open Tender,Percentage,Construction Works,No,No,NA ,31-Jan-2026 11:15 AM,,03-Feb-2026 11:00 AM ,90.0,No ,No,Offline,06-Feb-2026 11:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,Ambedkarnagar,224122.0,2.0,,M/S VK CONSTRUCTION CO.,"1,099,000",Rejected-Finance,01-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Superintending Engineer (Civil) - Ayodhya,unknown
2026_UPPRC_1113535_1,30/PCL/GM/Zone-6/Noida/2025-26 DT 07.02.2026,Construction of 16 Nos. Type-B Govt. Residences at Thana Bhopa in District Muzaffarnagar,Construction of 16 Nos. Type-B Govt. Residences at Thana Bhopa in District Muzaffarnagar,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,07-Feb-2026 06:50 PM,,NA ,90.0,No ,No,Online,21-Feb-2026 03:00 PM,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,Thana Bhopa in District Muzaffarnagar,251308.0,2.0,"4,30,43,000",ARS INFRACON,"35,539,714",Rejected-Technical,19-Mar-2026,U.P. Projects Corporation Ltd.||U.P. Projects Corp. Ltd.(MD)||Zone-6 Noida,unknown
2026_UPIDC_1120733_1,03/EE/2025-26,As pet NIT,As pet NIT,Works,Open Tender,Piece-work,Civil Works - Canal,No,No,NA ,28-Feb-2026 10:00 AM,,NA ,90.0,No ,No,Online,05-Mar-2026 03:30 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut||DD FIRST MEERUT",Muzaffarnagar,251001.0,2.0,"12,70,000",M/S M.S. TRADERS,"988,180",Rejected-Finance,09-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ganga, Meerut||Ganga Canal Sanchanal Circle, Meerut||DD FIRST MEERUT",unknown
2026_SCIDC_1121547_1,140/FZD/MP/25-26,"CONSTRUCTION OF C.C. ROAD FROM PULIYA TO NEAR SHRI SONVEER YADAV HOUSE AND LINK GALI AT VILL. GANGLAI, GRAM PANCHAYAT RANIPURA, TEHSIL- JASRANA.","CONSTRUCTION OF C.C. ROAD FROM PULIYA TO NEAR SHRI SONVEER YADAV HOUSE AND LINK GALI AT VILL. GANGLAI, GRAM PANCHAYAT RANIPURA, TEHSIL- JASRANA.",Works,Open Tender,Percentage,Civil Works,No,No,NA ,28-Feb-2026 12:30 PM,,NA ,180.0,No ,No,Offline,09-Mar-2026 01:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,SIKANDRA AGRA,282007.0,2.0,"24,15,000",M S CONSTRUCTION,"2,415,012.97",Not Admitted-Fee/PreQual/Technical,16-Mar-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Mathura,unknown
2026_REDUP_1126057_15,2422/RED Tender KUSHINAGAR,Sakhui Mishr me Munna Mishra ji ke darwaze se aage tak CC road ka nirman karya.,Sakhui Mishr me Munna Mishra ji ke darwaze se aage tak CC road ka nirman karya.,Works,Open Tender,Percentage,Civil Works,No,No,NA ,17-Mar-2026 09:00 AM,,NA ,90.0,No ,No,Online,23-Mar-2026 03:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,work,274302.0,2.0,"10,20,000",M/s Bindu Devi,"1,017,980.92",Accepted-AOC,30-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,unknown
2026_UPIDC_1122954_2,03/SE/2025-26,Flood protection work in village Muzaffarnagar on the right bank of river Ganga in Tehsil Sahawar of Assembly constituency Amanpur of Kasganj.,Flood protection work in village Muzaffarnagar on the right bank of river Ganga in Tehsil Sahawar of Assembly constituency Amanpur of Kasganj.,Works,Open Tender,Item Rate,Civil Works - Canal,No,No,NA ,09-Mar-2026 06:00 PM,,10-Mar-2026 10:00 AM ,90.0,No ,No,Online,16-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",Kasganj,207123.0,2.0,"4,71,79,000",BHAMAR SINGH,"23,934,839.2",Accepted-AOC,31-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Ram Ganga, Kanpur||Irrigation Works Circle, Aligarh",unknown
2026_REDUP_1122008_31,2405/EE/RED/25-26/17.02.2026,"Installation of High Mast Light at public place in Gram Imaliya, Gram Panchayat Byonti Kala, Vikas Khand Jageer, at village Tiraha/Chauraha","Installation of High Mast Light at public place in Gram Imaliya, Gram Panchayat Byonti Kala, Vikas Khand Jageer, at village Tiraha/Chauraha",Works,Open Tender,Lump-sum,Civil Works - Others,No,No,NA ,06-Mar-2026 12:00 PM,,NA ,90.0,No ,No,Online,17-Mar-2026 12:30 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,MAINPURI,205001.0,2.0,"1,88,416",M/s SHRI GANESH CONSTRUCTION AND SUPPLIERS,"188,040",Rejected-Finance,28-Mar-2026,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE MAINPURI,unknown
