Tender ID,Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2024_UPTCL_908082_1,2024_UPTCL_908082_1,107/ETC-II(P)/ 2023-2024,107/ETC-II(P)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad,,,,,,"154,164",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E.  ETC-II  Allahabad
2024_UPTCL_917889_1,2024_UPTCL_917889_1,159-ETC-I(A)/ 2023-2024,159-ETC-I(A)/ 2023-2024,,,,,,,,,,,,,,,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad,,,,,,"1,338,000",,,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad
2024_RVUNL_919332_1,2024_RVUNL_919332_1,W-OBR////6000005013_00,"Miscellaneous Overhauling works ( Cleaning ,Painting and Overhauling of Control panels, Power supply  modules/CP Indicators/Power distribution panels works/Unit control Panels works and any foreseen work etc) of unit no 11 , 3X200MW,BTPS Obra",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"426,000",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_913758_1,2024_RVUNL_913758_1,N-ANP/B/OMC2/BMD1/6000004918,ESP and PC Pipe maintenance,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"1,559,559",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_916916_1,2024_RVUNL_916916_1,N-OBR////6000004816_00,Overhauling Servicing Testing and Commissioning of Control Gate valve Actuator Damper and Gravimetric Feeder of Unit No 11  3x200 MW BTPS OBRA,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"454,338",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_917963_1,2024_RVUNL_917963_1,W-OBR////6000004811_00,"Work of Overhauling, Calibration, Testing , commissioning of Pyrometry Instruments of Unit 11, 3 X200  MWBTPS,OBRA",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"283,599",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_918028_1,2024_RVUNL_918005_1,W-OBR////6000004814_00,"Work of Overhauling, Calibration, Testing , commissioning of  SIEMENS make PLC control system along  with Gate Valves, Electrical Drives , all Control and  Instrumentation system of ASH HANDLING SYSTEM of Unit 11",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"366,676",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_918028_1,2024_RVUNL_918028_1,W-OBR////6000004814_00,"Work of Overhauling, Calibration, Testing , commissioning of  SIEMENS make PLC control system along  with Gate Valves, Electrical Drives , all Control and  Instrumentation system of ASH HANDLING SYSTEM of Unit 11",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"366,676",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_918050_1,2024_RVUNL_918050_1,W-OBR////6000004813_00,"Work of Overhauling, testing, servicing , commissioning  MARP,TSP-III Panels, solenoid operated valve, FCNRV, TTS  ,Annunciation System of unit no. 11, 3x200 MW, BTPS, Obra",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"431,067",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_918071_1,2024_RVUNL_918071_1,W-OBR////6000004812_00,"Miscellaneous works/Repairing of C and I Equipments 0.4KV  Module, Power supply module, Cards etc)of unit 11, 3X200  MW,BTPS Obra",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"458,641",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_890557_1,2024_RVUNL_890557_1,21/O and MC-IV/EMD-II/ATPS/2023-24,Overhauling of 6.6 KV VCB Breakers and interrupter Testing (VIDAR) of Vacuum bottles of 6.6 KV VCB Breakers,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"166,200",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_892266_1,2024_RVUNL_892266_1,OBR/B/OMC2/TMD1/6000004573,Condenser tube cleaning with the help of bullet shot method,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"297,000",,,UP Rajya Vidyut Utpadan Nigam Ltd||Obra Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_893021_1,2024_RVUNL_893021_1,20/O AND MC-IV/EMD-II/ATPS/2023-24,"Testing of Over current, Earth fault etc. Protection of Numerical Relay",,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"184,575",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_900628_1,2024_RVUNL_896134_1,07/CHD-II/ATPS/2023-24,Spare maintenance (Repairing and Reconditioning) of Mechanical equipments installed in CHP 3X210 MW,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"2,269,812",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_900628_1,2024_RVUNL_896505_1,07/CHD-II/ATPS/2023-24,Spare maintenance (Repairing and Reconditioning) of Mechanical equipments installed in CHP 3X210 MW,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"2,269,812",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_RVUNL_900628_1,2024_RVUNL_900628_1,07/CHD-II/ATPS/2023-24,Spare maintenance (Repairing and Reconditioning) of Mechanical equipments installed in CHP 3X210 MW,,,,,,,,,,,,,,,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra,,,,,,"2,269,812",,,UP Rajya Vidyut Utpadan Nigam Ltd||Anpara Thermal Power Project- UPRVUNL- Sonebhadra
2024_REDUP_914949_1,2024_REDUP_914245_2,2832/EE RED SULTANPUR/23-24 Dt 23-2-24,"Under District Sultanpur, Construction Of Community Building In Village Katawan Under Block Dubeypur Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR,,,,,,"959,505.34",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR
2024_REDUP_914949_1,2024_REDUP_914949_1,2832/EE RED SULTANPUR/23-24 Dt 23-2-24,"Under District Sultanpur, Construction Of Community Building In Village Katawan Under Block Dubeypur Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR,,,,,,"959,505.34",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR
2024_REDUP_914949_3,2024_REDUP_914949_3,2832/EE RED SULTANPUR/23-24 Dt 23-2-24,"Under District Sultanpur, Construction Of Community Building In Gram Panchayat Palia Under Block Kurebhar Lot No 3",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR,,,,,,"960,273.72",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR
2024_REDUP_913137_1,2024_REDUP_913137_1,1914/RED/cahier/2023-24 dt 12-02-2024,GRAM JHBHIRAN ME KARN SINGH MASTER K GHAR SE JAGPAL K GHAR KI OR CC ROAD OR NALI NIRMAN WORK.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE,,,,,,"1,641,269.36",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE
2024_REDUP_914949_1,2024_REDUP_914224_4,2832/EE RED SULTANPUR/23-24 Dt 23-2-24,"Under District Sultanpur, Construction Of Community Building In Village Katawan Under Block Dubeypur Lot No 1",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR,,,,,,"959,505.34",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE FAIZABAD CIRCLE||EE SULTANPUR
2024_REDUP_910697_5,2024_REDUP_910697_5,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",DEORIA NAGAR PALIKA PARISHAD SAKETNAGAR PURVI ME ANURUDH KUMAR KE MAKAN SE VIDHYAWATI DEVI KE MAKAN TAK CC V NALI NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,490,515.89",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_6,2024_REDUP_910697_6,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",DEORIA NAGAR PALIKA ME WARD NO. 19 UMANAGAR ME DR. RANDHIR SINGH KE GHAR KE PURV SE BHANU PRATAP CHAURASIYA KE GHAR TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,519,061.77",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_7,2024_REDUP_910697_7,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",VIKAS KHAND BAITALPUR ME GRAMSABHA UDHOPUR ME RAMKHYALI KE GHAR SE KANHAIYA GUPTA KE GHAR TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,172,183.25",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910199_3,2024_REDUP_910199_3,"2120/RED/E-TENDER/2023-24, DATE 13.02.24",GRAMSABHA PIPARAHIYA ME GENA KE GHAR SE BALIRAM KE GHAR TAK CC ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,413,809.9",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_10,2024_REDUP_910697_10,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",DEORIA NAGARPALIKA KE WARD NO. 24 UMANAGAR ME BHARAT YADAV KE DEARY SE SATSANG BHAWAN TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"860,231.32",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_11,2024_REDUP_910697_11,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",VIKAS KHAND DEORIA SADAR ME MAJHGAWA DURGA MANDIR SE SUDHIR BARNAWAL KE GHAR TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"986,368.41",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_10,2024_REDUP_910697_1,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",DEORIA NAGARPALIKA KE WARD NO. 24 UMANAGAR ME BHARAT YADAV KE DEARY SE SATSANG BHAWAN TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"860,231.32",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_4,2024_REDUP_910697_2,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",VIKAS KHAND GAURI BAZAR ME GRAMSABHA KATAURA ME DURGA MANDIR KE SAMANE PITCH ROAD SE SANTOSH RAI KE GHAR TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,176,324.51",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910697_4,2024_REDUP_910697_4,"2140/RED/E-TENDER/2023-24, DATE 15.02.24",VIKAS KHAND GAURI BAZAR ME GRAMSABHA KATAURA ME DURGA MANDIR KE SAMANE PITCH ROAD SE SANTOSH RAI KE GHAR TAK CC KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,176,324.51",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910199_1,2024_REDUP_910199_1,"2120/RED/E-TENDER/2023-24, DATE 13.02.24",GRAMSABHA JANGAL BELWA HETIMPUR MAHUADIH MARG PAR MUNIB KE GHAR SE SHYAM NARAYAN SINGH KE GHOTHA HOTE HUE MUKURJI CHAUKIDAR KE GHAR TAK CC ROAD NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"1,819,070.71",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_910199_2,2024_REDUP_910199_2,"2120/RED/E-TENDER/2023-24, DATE 13.02.24",GRAMSABHA KOTWA MISHRA ME KAILASH DHOBI KE DARWAJE SE PUNDEV PRASAD KE DARWAJE HOTE HUE NANDU KE DARWAJE TAK CC ROAD KA NIRMAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"888,260.11",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
2024_REDUP_905440_12,2024_REDUP_905440_12,2990/RED/TENDER/BC/mrt/23-24 DT-02.02.2024,GRAM GAGOL WARD 20 VIDHAN SABHA MEERUT SOUTH MEERUT ME SHAHID SMAPRAK PAR SHAHIDO KI GARIMA BHADANE K LEYA CC KARYA AVAM SHAHID SANGRALY NIRMAAN KARYA,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT,,,,,,"1,997,747",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE MEERUT
2024_REDUP_904356_1,2024_REDUP_904356_1,1405/RED/Tender/ST/2023-24 Dt 05.02.2024,In district Azamgarh block Haraiya from Shri Jairam s house across Gram Sabha Israpar via Shri Sohan Paswan Phoolchandra Bechu s house to Shri Vinod Singh s Tubel Pitch Road,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"2,118,426.5",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_904318_1,2024_REDUP_904318_1,34/gra.a.vi./Etender/Fileno 118/23-24,Nagar Panchayat Kunda Jethwara Kunda Rd se Vikram pur Tilauri tk CC Road and Nali Block Kunda,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,,,,,,"1,979,536.936",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH
2024_REDUP_902737_1,2024_REDUP_902737_1,3666/RED Tender KUSHINAGAR,Gramsabha rohari tola narkatiya mein vijay gupta ke ghar ke aage se ramkola singah mukhya maag tak CC Road ka nirmad karya.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,,,,,,100,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR
2024_REDUP_902737_4,2024_REDUP_902737_4,3666/RED Tender KUSHINAGAR,Gramsabha banjari ghat me kishori yadav ji ke khet ke bagal me 6 miter puliya ka nirmad karya.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR,,,,,,100,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE KUSHINAGAR
2024_REDUP_902924_1,2024_REDUP_902924_1,1405/RED/Tender/ST/2023-24 Dt 05.02.2024,CC Road construction work from Phulpur Shabana Azmi Pich Road to village Sudnipur Pappu Singh,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,295,789.12",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_902932_1,2024_REDUP_902932_1,1405/RED/Tender/ST/2023-24 Dt 05.02.2024,CC road work from Pitch Road to Primary School in Basti Purva of village Badsara Khalsa,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"2,508,745.83",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_902944_1,2024_REDUP_902944_1,1405/RED/Tender/ST/2023-24 Dt 05.02.2024,Plastering work from Durvasa Samsabad Pitch Road towards Santlal s house in Gram Panchayat Banhar May Chak Gajdi,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,424,426.2",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_902954_1,2024_REDUP_902954_1,1405/RED/Tender/ST/2023-24 Dt 05.02.2024,Plastering work from Rajbhar Basti towards the population in Gram Panchayat Mahuwara,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH,,,,,,"1,522,940.4",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE AZAMGARH CIRCLE||EE AZAMGARH
2024_REDUP_902545_10,2024_REDUP_902455_6,1003/ee/tender/dt.05.02.2024,"CC Road and drain construction work from Saurabh Dixit to Atul Tiwari, Basant Dubey to Manish and Narendra Sharma to Rajendra Vashisht near JP School in Mohalla Nagla Bhau Nayi Aadi.",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,491,814.99",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_10,2024_REDUP_902545_10,1003/ee/tender/dt.05.02.2024,"CC Road and drain construction work from Saurabh Dixit to Atul Tiwari, Basant Dubey to Manish and Narendra Sharma to Rajendra Vashisht near JP School in Mohalla Nagla Bhau Nayi Aadi.",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,491,814.99",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_11,2024_REDUP_902545_11,1003/ee/tender/dt.05.02.2024,CC Road and drain construction work from Kedar Singh Baghel to Veerpal house in Mohalla New Ramgarh.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,047,662.74",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_14,2024_REDUP_902545_12,1003/ee/tender/dt.05.02.2024,Construction of Dabur road from Station Road Bajrang Glass Emporium to Durga Glass Bapu Glass to opposite Shiv Charan Bharti street in Mohalla Joshiyan.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,345,337.86",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_14,2024_REDUP_902545_13,1003/ee/tender/dt.05.02.2024,Construction of Dabur road from Station Road Bajrang Glass Emporium to Durga Glass Bapu Glass to opposite Shiv Charan Bharti street in Mohalla Joshiyan.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,345,337.86",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_14,2024_REDUP_902545_14,1003/ee/tender/dt.05.02.2024,Construction of Dabur road from Station Road Bajrang Glass Emporium to Durga Glass Bapu Glass to opposite Shiv Charan Bharti street in Mohalla Joshiyan.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,345,337.86",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902545_9,2024_REDUP_902545_9,1003/ee/tender/dt.05.02.2024,CC Road and drain construction work from Urmila Kirana Store to Geetam Singh Shankwar  house in Mohalla Ram Krishna Gali No. 03.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,193,023",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_902679_1,2024_REDUP_902679_1,NIT - 2621 dt 06.02.2024 Tender 55,Construction work of InterLocking Tiles and Drain from Zihaan Nursing Home to Abhishek house in Best City Phase-2 Village Chirodi.,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD,,,,,,"1,675,637",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE MEERUT CIRCLE||EE GHAZIABAD
2024_REDUP_901685_7,2024_REDUP_901685_7,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram rampur dhabahi me shri ramashrey ke ghar se bandh tak interlocking kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,356,406",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_901685_9,2024_REDUP_901685_9,1658/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram bhokraudh me me shri banarsi singh ke ghar se virendra singh ke ghar hote hua shri rangbahadur singh ke ghar tak nali and interlocking kary,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,471,029",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_902199_7,2024_REDUP_902199_7,1662/RED/Tender Notice/2023-24 Dt 05-02-2024,Gram Sabha gorahi  Lachi Rampur Mein Bhagwati Mata Mandir se DrVed Prakash Shukla ke ghar Hote Hue Yogesh Mishra ke ghar Tak interlocking ka Karya,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR,,,,,,"1,203,298",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE MIRZAPUR CIRCLE||EE MIRZAPUR
2024_REDUP_902545_10,2024_REDUP_902199_8,1003/ee/tender/dt.05.02.2024,"CC Road and drain construction work from Saurabh Dixit to Atul Tiwari, Basant Dubey to Manish and Narendra Sharma to Rajendra Vashisht near JP School in Mohalla Nagla Bhau Nayi Aadi.",,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD,,,,,,"2,491,814.99",,,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE FIROZABAD
2024_REDUP_900630_9,2024_REDUP_900630_9,"2038/RED/E-TENDER/2023-24, DATE 02.02.24",VIKAS KHAND PATHARDEVA ME GRAMSABHA KANTHIPATTI ME PWD KI SADAK SE AWADHESH SINGH KE GHAR TAK CC ROAD,,,,,,,,,,,,,,,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA,,,,,,"866,403.97",,,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE GORAKHPUR CIRCLE||EE DEORIA
