object_id,stcode11,dtcode11,sdtcode11,stname,dtname,sdtname,st_area_sh,st_length_,remarks,dist_lgd,state_lgd,subdt_lgd,ac_no,st_length(shape),st_area(shape),sum_population,mean_sex_ratio_x,sum_aged_population_x,sum_young_population_x,Subdistrict_Name,Object_ID,mean_sex_ratio,sum_aged_population,sum_young_population
09-163-00845,9,163,845,UTTAR PRADESH,Kanpur Dehat,Akbarpur,0.0,0.0,,156,9,845,206,244213.5682045967,1051286254.958132,638617.5625,,,,AKBARPUR,09-163-00845,0.851667454028719,44483.84,55855.59
09-163-00845,9,163,845,UTTAR PRADESH,Kanpur Dehat,Akbarpur,0.0,0.0,,156,9,845,206,244213.5682045967,1051286254.958132,638617.5625,,,,AKBARPUR,09-163-00845,0.851667454028719,44483.84,55855.59
09-163-00845,9,163,845,UTTAR PRADESH,Kanpur Dehat,Akbarpur,0.0,0.0,,156,9,845,206,244213.5682045967,1051286254.958132,638617.5625,,,,AKBARPUR,09-163-00845,0.851667454028719,44483.84,55855.59
09-178-00908,9,178,908,UTTAR PRADESH,Ambedkar Nagar,Allapur,0.0,0.0,,121,9,908,279,170455.15170991153,561491265.1438106,515318.09375,,,,ALLAPUR,09-178-00908,0.9652812006611594,38006.64,45243.270000000004
09-201-01007,9,201,1007,UTTAR PRADESH,Etah,Aliganj,0.0,0.0,,138,9,1007,103,227569.07380520855,830203837.2847081,561297.0625,,,,ALIGANJ,09-201-01007,0.8622977994070663,31835.7,56055.909999999996
09-153-00800,9,153,800,UTTAR PRADESH,Kheri,Mohammdi,0.0,0.0,,159,9,800,144,418357.7157201937,1704252670.545392,1014697.25,,,,MOHAMMDI,09-153-00800,0.8775105511134922,54458.2,106613.12
09-166-00856,9,166,856,UTTAR PRADESH,Jhansi,Moth,0.0,0.0,,153,9,856,225,217293.7713352746,979102157.8302246,258915.609375,,,,MOTH,09-166-00856,0.8773272595250348,16837.6,21237.97
09-192-00974,9,192,974,UTTAR PRADESH,Mau,Muhammadabad Gohna,0.0,0.0,,168,9,974,355,172311.7421235396,488674717.4070948,553264.25,,,,MUHAMMADABAD_GOHNA,09-192-00974,0.9649098784340628,37249.009999999995,52299.19
09-195-00990,9,195,990,UTTAR PRADESH,Ghazipur,Mohammadabad,0.0,0.0,,146,9,990,378,241379.59511440797,1076911387.0565395,1042881.0625,,,,MOHAMMADABAD,09-195-00990,0.939583519288176,72667.22,99568.65
09-706-00912,9,706,912,UTTAR PRADESH,Amethi,Musafirkhana,0.0,0.0,,640,9,912,184,226189.97883604353,710806328.1159873,602251.625,,,,MUSAFIRKHANA,09-706-00912,0.9607376004833178,41340.17,54415.47
09-179-06868,9,179,6868,UTTAR PRADESH,Sultanpur,Baldirai,0.0,0.0,,185,9,6868,187,135057.15578400454,277358805.5787104,224849.109375,,,,BALDIRAI,09-179-06868,0.9615935306195798,14902.76,19592.1
09-133-00708,9,133,708,UTTAR PRADESH,Muzaffarnagar,Muzaffarnagar,0.0,0.0,,172,9,708,13,274702.62279410457,1382692541.0480268,1604536.0,,,,MUZAFFARNAGAR,09-133-00708,0.8791638615271982,91564.32,161615.33000000002
09-134-00714,9,134,714,UTTAR PRADESH,Bijnor,Nagina,0.0,0.0,,132,9,714,18,192275.7900831919,925315542.4636508,370190.21875,,,,NAGINA,09-134-00714,0.9058051664000571,19260.85,36312.509999999995
09-134-00712,9,134,712,UTTAR PRADESH,Bijnor,Najibabad,0.0,0.0,,132,9,712,17,184308.05443723057,1193540543.6924658,860701.1875,,,,NAJIBABAD,09-134-00712,0.9018607092899031,44740.83,86207.91
09-180-00919,9,180,919,UTTAR PRADESH,Bahraich,Nanpara,0.0,0.0,,125,9,919,282,402837.52077043545,2864596268.542749,1467756.25,,,,NANPARA,09-180-00919,0.873800218141171,81975.45000000001,175642.12
09-170-00874,9,170,874,UTTAR PRADESH,Banda,Naraini,0.0,0.0,,128,9,874,234,346996.13997805346,947048478.7718574,348207.03125,,,,NARAINI,09-170-00874,0.8538479047268479,23929.14,35576.020000000004
09-184-00933,9,184,933,UTTAR PRADESH,Siddharth Nagar,Naugarh,0.0,0.0,,182,9,933,303,196028.330002702,819322207.2814952,811268.375,,,,NAUGARH,09-184-00933,0.9562259393140174,49733.6,96369.70999999999
09-187-00944,9,187,944,UTTAR PRADESH,Maharajganj,Nautanwa,0.0,0.0,,164,9,944,316,245863.45668541113,841492260.8889315,659514.1875,,,,NAUTANWA,09-187-00944,0.9268346091084796,39733.8,64041.340000000004
09-150-00788,9,150,788,UTTAR PRADESH,Bareilly,Nawabganj,0.0,0.0,,130,9,788,121,219629.72096317456,745942688.6105547,574096.5625,,,,NAWABGANJ,09-150-00788,0.8714680338704975,26476.33,58368.509999999995
09-150-00788,9,150,788,UTTAR PRADESH,Bareilly,Nawabganj,0.0,0.0,,130,9,788,121,219629.72096317456,745942688.6105547,574096.5625,,,,NAWABGANJ,09-150-00788,0.8714680338704975,26476.33,58368.509999999995
09-150-00788,9,150,788,UTTAR PRADESH,Bareilly,Nawabganj,0.0,0.0,,130,9,788,121,219629.72096317456,745942688.6105547,574096.5625,,,,NAWABGANJ,09-150-00788,0.8714680338704975,26476.33,58368.509999999995
09-150-00788,9,150,788,UTTAR PRADESH,Bareilly,Nawabganj,0.0,0.0,,130,9,788,121,219629.72096317456,745942688.6105547,574096.5625,,,,NAWABGANJ,09-150-00788,0.8714680338704975,26476.33,58368.509999999995
09-175-00890,9,175,890,UTTAR PRADESH,Prayagraj,Allahabad,0.0,0.0,,120,9,890,253,116200.22764937369,375489053.2881683,1647669.125,,,,ALLAHABAD,09-175-00890,0.8927959286769934,97394.23999999999,177390.98
09-706-00914,9,706,914,UTTAR PRADESH,Amethi,Amethi,0.0,0.0,,640,9,914,186,177034.13306655688,748564000.8943195,544231.0625,,,,AMETHI,09-706-00914,0.9624214316734219,37039.43,48538.11
09-137-00730,9,137,730,UTTAR PRADESH,Amroha,Amroha,0.0,0.0,,154,9,730,41,202802.990589061,836095891.4814979,923009.875,,,,AMROHA,09-137-00730,0.8936971997430314,44687.43,99256.56
09-142-00748,9,142,748,UTTAR PRADESH,Bulandshahr,Anupshahr,0.0,0.0,,134,9,748,67,156297.8509750125,428851696.62408423,348796.65625,,,,ANUPSHAHR,09-142-00748,0.8865258862748395,20427.98,35954.71
09-150-00786,9,150,786,UTTAR PRADESH,Bareilly,Aonla,0.0,0.0,,130,9,786,126,237025.96260804028,1046316127.5540452,853329.625,,,,AONLA,09-150-00786,0.8705798472528399,38639.920000000006,87685.91
09-170-00873,9,170,873,UTTAR PRADESH,Banda,Atarra,0.0,0.0,,128,9,873,234,256509.99394950413,938078595.9722128,385644.15625,,,,ATARRA,09-170-00873,0.8504446845348801,26659.35,39661.85
09-198-00999,9,198,999,UTTAR PRADESH,Bhadohi,Aurai,0.0,0.0,,179,9,999,394,133597.89208946176,320473790.30788547,502049.8125,,,,AURAI,09-198-00999,0.93824312871084,30452.93,52220.62
09-162-00842,9,162,842,UTTAR PRADESH,Auraiya,Auraiya,0.0,0.0,,122,9,842,204,212182.57837013897,1136252888.7528503,802219.375,,,,AURAIYA,09-162-00842,0.8510646835408819,51530.06,74510.51000000001
09-191-00966,9,191,966,UTTAR PRADESH,Azamgarh,Azamgarh,0.0,0.0,,123,9,966,346,223666.6179494091,748496057.7332624,1114801.875,,,,AZAMGARH,09-191-00966,0.9844486897714089,75917.81999999999,103806.82
09-170-00872,9,170,872,UTTAR PRADESH,Banda,Baberu,0.0,0.0,,128,9,872,233,229242.12579710167,1604966152.023343,557099.9375,,,,BABERU,09-170-00872,0.8506586740151814,38809.86,57748.16
09-149-00782,9,149,782,UTTAR PRADESH,Budaun,Budaun,0.0,0.0,,133,9,782,116,269418.464569652,1493387600.1629956,1175597.625,,,,BUDAUN,09-149-00782,0.8568327168369563,51138.11,131465.99
09-194-00982,9,194,982,UTTAR PRADESH,Jaunpur,Badlapur,0.0,0.0,,152,9,982,364,189652.38097795856,569750474.7686034,464466.53125,,,,BADLAPUR,09-194-00982,1.0143250424012356,33913.770000000004,44169.44
09-150-00784,9,150,784,UTTAR PRADESH,Bareilly,Baheri,0.0,0.0,,130,9,784,120,267898.78864663065,1095963075.61368,828306.5625,,,,BAHERI,09-150-00784,0.8724343866396974,37773.89,83717.76999999999
09-180-00921,9,180,921,UTTAR PRADESH,Bahraich,Bahraich,0.0,0.0,,125,9,921,287,313775.512795035,1049024419.5396532,1010196.8125,,,,BAHRAICH,09-180-00921,0.8662782000738081,56837.36,122805.29999999999
09-176-00898,9,176,898,UTTAR PRADESH,Barabanki,Nawabganj,0.0,0.0,,129,9,898,268,270005.99642799055,1160843952.8639174,1136753.0,,,,NAWABGANJ,09-176-00898,0.8937137376281805,71266.43,116539.95
09-176-00898,9,176,898,UTTAR PRADESH,Barabanki,Nawabganj,0.0,0.0,,129,9,898,268,270005.99642799055,1160843952.8639174,1136753.0,,,,NAWABGANJ,09-176-00898,0.8937137376281805,71266.43,116539.95
09-176-00898,9,176,898,UTTAR PRADESH,Barabanki,Nawabganj,0.0,0.0,,129,9,898,268,270005.99642799055,1160843952.8639174,1136753.0,,,,NAWABGANJ,09-176-00898,0.8937137376281805,71266.43,116539.95
09-176-00898,9,176,898,UTTAR PRADESH,Barabanki,Nawabganj,0.0,0.0,,129,9,898,268,270005.99642799055,1160843952.8639174,1136753.0,,,,NAWABGANJ,09-176-00898,0.8937137376281805,71266.43,116539.95
09-153-00797,9,153,797,UTTAR PRADESH,Kheri,Nighasan,0.0,0.0,,159,9,797,138,260105.026329264,1118688097.800982,429246.53125,,,,NIGHASAN,09-153-00797,,,
09-191-00967,9,191,967,UTTAR PRADESH,Azamgarh,Nizamabad,0.0,0.0,,123,9,967,348,209161.6150255787,629776736.4543833,689603.6875,,,,NIZAMABAD,09-191-00967,1.0072030988742704,48439.46000000001,64282.130000000005
09-189-01020,9,189,1020,UTTAR PRADESH,Kushi Nagar,Piprasi,0.0,0.0,,160,9,1020,329,284091.5744328337,1268995004.4906652,1439869.25,,,,PIPRASI,09-189-01020,0.9436726531456344,90396.07999999999,145065.76
09-193-00980,9,193,980,UTTAR PRADESH,Ballia,Bairia,0.0,0.0,,126,9,980,363,142249.26855860045,412889064.104129,347290.46875,,,,BAIRIA,09-193-00980,0.9250160553066333,24753.05,31245.54
09-157-00820,9,157,820,UTTAR PRADESH,Lucknow,Bakshi Ka Talab,0.0,0.0,,162,9,820,169,164371.99412730648,529190206.3151164,477263.96875,,,,BAKSHI_KA_TALAB,09-157-00820,0.9014343043456184,27339.8,34595.33
09-193-00978,9,193,978,UTTAR PRADESH,Ballia,Ballia,0.0,0.0,,126,9,978,361,286842.65669246716,998248351.886276,1039953.5625,,,,BALLIA,09-193-00978,0.9249921223115255,73171.09,92084.29999999999
09-182-00925,9,182,925,UTTAR PRADESH,Balrampur,Balrampur,0.0,0.0,,127,9,925,291,341518.0276974128,1369129760.989272,806634.625,,,,BALRAMPUR,09-182-00925,0.9093651516574602,46080.54,93392.56
09-170-00871,9,170,871,UTTAR PRADESH,Banda,Banda,0.0,0.0,,128,9,871,232,353118.3981692692,1996219407.0006192,778751.0625,,,,BANDA,09-170-00871,0.8504503684606041,54019.08,80130.98999999999
09-193-00979,9,193,979,UTTAR PRADESH,Ballia,Bansdih,0.0,0.0,,126,9,979,362,181512.823160116,687161443.116386,792001.0625,,,,BANSDIH,09-193-00979,0.9254671469969934,55949.25,70234.79000000001
09-188-00952,9,188,952,UTTAR PRADESH,Gorakhpur,Bansgaon,0.0,0.0,,148,9,952,327,176465.35285476412,496390768.21070814,482580.53125,,,,BANSGAON,09-188-00952,0.9371036041144049,32861.729999999996,43247.62
09-184-00934,9,184,934,UTTAR PRADESH,Siddharth Nagar,Bansi,0.0,0.0,,182,9,934,304,205831.11137455335,812862292.9831426,761901.25,,,,BANSI,09-184-00934,0.9569760702476752,46740.29,91101.75
09-175-00891,9,175,891,UTTAR PRADESH,Prayagraj,Bara,0.0,0.0,,120,9,891,264,188594.12500795777,912698161.2305008,478936.25,,,,BARA,09-175-00891,0.8867480597885821,27461.72,43776.64
09-150-00787,9,150,787,UTTAR PRADESH,Bareilly,Bareilly,0.0,0.0,,130,9,787,124,292431.24894648214,946063905.6277312,1946711.375,,,,BAREILLY,09-150-00787,0.8703122632901467,89304.55,202023.45
09-190-00961,9,190,961,UTTAR PRADESH,Deoria,Barhaj,0.0,0.0,,137,9,961,342,175633.46011509193,466790797.7529407,374903.28125,,,,BARHAJ,09-190-00961,1.0044271863803798,27083.559999999998,34306.149999999994
09-193-00975,9,193,975,UTTAR PRADESH,Ballia,Belthara Road,0.0,0.0,,126,9,975,357,145623.44841212055,454602319.9103066,430005.875,,,,BELTHARA_ROAD,09-193-00975,0.9258903586294795,30563.489999999998,38372.130000000005
09-192-00971,9,192,971,UTTAR PRADESH,Mau,Ghosi,0.0,0.0,,168,9,971,354,149591.01015062802,438605006.7421131,527385.625,,,,GHOSI,09-192-00971,0.9654734777337637,35311.92,49557.6
09-188-00954,9,188,954,UTTAR PRADESH,Gorakhpur,Gola,0.0,0.0,,148,9,954,328,209833.49747123936,633916827.0809809,582449.4375,,,,GOLA,09-188-00954,0.9373855189728599,38509.11,50696.14
09-153-00799,9,153,799,UTTAR PRADESH,Kheri,Gola Gokaran Nath,0.0,0.0,,159,9,799,139,336802.5291291137,1703091460.334358,711393.8125,,,,GOLA_GOKARAN_NATH,09-153-00799,0.8781656300910686,37340.490000000005,73394.76000000001
09-183-00928,9,183,928,UTTAR PRADESH,Gonda,Gonda,0.0,0.0,,147,9,928,295,280444.63762818376,1483023819.65607,1415667.75,,,,GONDA,09-183-00928,0.9052262268468798,82732.94,147060.01
09-188-00950,9,188,950,UTTAR PRADESH,Gorakhpur,Gorakhpur,0.0,0.0,,148,9,950,321,265766.6696929081,1061135579.6206048,1842134.625,,,,GORAKHPUR,09-188-00950,0.9352978553614947,121074.29999999999,159823.09000000003
09-754-00778,9,754,778,UTTAR PRADESH,Sambhal,Gunnaur,0.0,0.0,,659,9,778,111,202840.90527319623,1173191437.721419,658775.375,,,,GUNNAUR,09-754-00778,0.8743024944994855,29280.909999999996,74104.66
09-160-00834,9,160,834,UTTAR PRADESH,Kannauj,Kannauj,0.0,0.0,,155,9,834,198,150830.02244840845,617262888.8847703,504561.0625,,,,KANNAUJ,09-160-00834,0.8640781321365543,28671.52,49981.37
09-164-00849,9,164,849,UTTAR PRADESH,Kanpur Nagar,Kanpur,0.0,0.0,,157,9,849,210,274456.586145151,1334431345.1519291,3803698.0,,,,KANPUR,09-164-00849,0.848992335812562,240356.57,263016.58999999997
09-153-00798,9,153,798,UTTAR PRADESH,Kheri,Palia,0.0,0.0,,159,9,798,137,351353.9894449288,2047932222.3807223,536148.0625,,,,PALIA,09-153-00798,0.8896586729084343,29767.359999999997,56585.95999999999
09-202-01012,9,202,1012,UTTAR PRADESH,Kasganj,Patiyali,0.0,0.0,,633,9,1012,102,294887.9316746101,1144757015.640789,607201.375,,,,PATIYALI,09-202-01012,0.8666274299912814,31750.86,67133.91
09-173-00883,9,173,883,UTTAR PRADESH,Pratapgarh,Patti,0.0,0.0,,174,9,883,249,246816.3800998451,941966879.3417512,815673.0625,,,,PATTI,09-173-00883,0.9877941511611352,57090.24,70359.63
09-187-00946,9,187,946,UTTAR PRADESH,Maharajganj,Pharenda,0.0,0.0,,164,9,946,315,223794.6118608037,631361422.2957226,593480.0,,,,PHARENDA,09-187-00946,0.9261713691287192,35756.94,57643.08
09-191-00968,9,191,968,UTTAR PRADESH,Azamgarh,Phulpur,0.0,0.0,,123,9,968,349,224499.0712360532,861375640.3434215,752789.9375,,,,PHULPUR,09-191-00968,1.0069923074328553,52994.46,70277.51000000001
09-191-00968,9,191,968,UTTAR PRADESH,Azamgarh,Phulpur,0.0,0.0,,123,9,968,349,224499.0712360532,861375640.3434215,752789.9375,,,,PHULPUR,09-191-00968,1.0069923074328553,52994.46,70277.51000000001
09-191-00968,9,191,968,UTTAR PRADESH,Azamgarh,Phulpur,0.0,0.0,,123,9,968,349,224499.0712360532,861375640.3434215,752789.9375,,,,PHULPUR,09-191-00968,1.0069923074328553,52994.46,70277.51000000001
09-191-00968,9,191,968,UTTAR PRADESH,Azamgarh,Phulpur,0.0,0.0,,123,9,968,349,224499.0712360532,861375640.3434215,752789.9375,,,,PHULPUR,09-191-00968,1.0069923074328553,52994.46,70277.51000000001
09-175-00889,9,175,889,UTTAR PRADESH,Prayagraj,Phulpur,0.0,0.0,,120,9,889,255,226877.38551927725,916079834.9303412,1035707.75,,,,PHULPUR,09-175-00889,0.8881136171360344,60435.29,96323.22
09-175-00889,9,175,889,UTTAR PRADESH,Prayagraj,Phulpur,0.0,0.0,,120,9,889,255,226877.38551927725,916079834.9303412,1035707.75,,,,PHULPUR,09-175-00889,0.8881136171360344,60435.29,96323.22
09-175-00889,9,175,889,UTTAR PRADESH,Prayagraj,Phulpur,0.0,0.0,,120,9,889,255,226877.38551927725,916079834.9303412,1035707.75,,,,PHULPUR,09-175-00889,0.8881136171360344,60435.29,96323.22
09-175-00889,9,175,889,UTTAR PRADESH,Prayagraj,Phulpur,0.0,0.0,,120,9,889,255,226877.38551927725,916079834.9303412,1035707.75,,,,PHULPUR,09-175-00889,0.8881136171360344,60435.29,96323.22
09-197-00995,9,197,995,UTTAR PRADESH,Varanasi,Pindra,0.0,0.0,,187,9,995,384,231927.1583846042,854748785.2981514,766356.375,,,,PINDRA,09-197-00995,0.9007087284966221,47661.009999999995,64195.56999999999
09-173-00882,9,173,882,UTTAR PRADESH,Pratapgarh,Pratapgarh,0.0,0.0,,174,9,882,247,342992.07739351573,1386187835.5881257,1240553.125,,,,PRATAPGARH,09-173-00882,0.9861378960832831,86992.8,107252.70000000001
09-156-00817,9,156,817,UTTAR PRADESH,Unnao,Purwa,0.0,0.0,,186,9,817,167,240521.63877994593,996790807.7864628,558799.0,,,,PURWA,09-156-00817,0.8953132188791216,35798.119999999995,49285.4
09-158-00825,9,158,825,UTTAR PRADESH,Rae Bareli,Rae Bareli,0.0,0.0,,175,9,825,180,215367.4425888235,1212081094.9455805,983049.8125,,,,RAE_BARELI,09-158-00825,0.923641669973885,66653.91,87665.76000000001
09-176-00897,9,176,897,UTTAR PRADESH,Barabanki,Ramnagar,0.0,0.0,,129,9,897,267,186031.6979791906,561683241.8980553,360320.34375,,,,RAMNAGAR,09-176-00897,0.8931728140816874,21868.880000000005,36081.37
09-176-00900,9,176,900,UTTAR PRADESH,Barabanki,Ramsanehighat,0.0,0.0,,129,9,900,270,238370.90206338788,730953158.23344,514054.625,,,,RAMSANEHIGHAT,09-176-00900,0.8937669202661557,32018.329999999998,52524.81
09-193-00977,9,193,977,UTTAR PRADESH,Ballia,Rasra,0.0,0.0,,126,9,977,358,178074.94602988413,660574041.9441323,611949.5625,,,,RASRA,09-193-00977,0.9254184632853986,43786.8,54959.06
09-163-00843,9,163,843,UTTAR PRADESH,Kanpur Dehat,Rasulabad,0.0,0.0,,156,9,843,205,171971.4206943596,847111694.1106378,350211.375,,,,RASULABAD,09-163-00843,0.8517928900765828,24492.79,30888.96
09-175-00892,9,175,892,UTTAR PRADESH,Prayagraj,Karchhana,0.0,0.0,,120,9,892,260,153326.54644542738,723850879.5167671,783613.875,,,,KARCHHANA,09-175-00892,0.8864896694237628,45927.62,73418.98999999999
09-148-00776,9,148,776,UTTAR PRADESH,Mainpuri,Karhal,0.0,0.0,,166,9,776,110,201335.8607361729,693056190.5718396,366250.6875,,,,KARHAL,09-148-00776,0.8692456642163641,22298.5,34746.4
09-171-00875,9,171,875,UTTAR PRADESH,Chitrakoot,Karwi,0.0,0.0,,136,9,875,237,487681.7206973635,2909873447.7544866,907556.4375,,,,KARWI,09-171-00875,0.8645504187784401,58459.67,100433.46
09-189-00957,9,189,957,UTTAR PRADESH,Kushi Nagar,Kasya,0.0,0.0,,160,9,957,333,174337.53985218875,559453055.4985539,698805.6875,,,,KASYA,09-189-00957,0.9455381199935701,43325.14,68835.55
09-202-01010,9,202,1010,UTTAR PRADESH,Kasganj,Kasganj,0.0,0.0,,633,9,1010,100,215258.78362640945,787493670.00277,733462.0625,,,,KASGANJ,09-202-01010,0.8668997636390304,38462.82,81991.76999999999
09-172-00879,9,172,879,UTTAR PRADESH,Fatehpur,Khaga,0.0,0.0,,142,9,879,243,255817.1498863021,1529498178.1888263,918217.3125,,,,KHAGA,09-172-00879,0.8888025474942536,59891.68000000001,84596.61
09-167-00863,9,167,863,UTTAR PRADESH,Lalitpur,Mahroni,0.0,0.0,,161,9,863,227,330647.5263174543,2438990135.6820936,474529.15625,,,,MAHRONI,09-167-00863,0.8884015337682756,26602.14,53433.619999999995
09-188-00953,9,188,953,UTTAR PRADESH,Gorakhpur,Khajni,0.0,0.0,,148,9,953,325,204992.9502612235,635405846.016035,627903.125,,,,KHAJNI,09-188-00953,0.9355856037372823,40882.5,53921.47
09-186-00942,9,186,942,UTTAR PRADESH,Sant Kabeer Nagar,Khalilabad,0.0,0.0,,178,9,942,313,250273.51219316848,737000998.2271909,819548.125,,,,KHALILABAD,09-186-00942,0.954546922494272,52942.12999999999,84201.6
09-133-00710,9,133,710,UTTAR PRADESH,Muzaffarnagar,Khatauli,0.0,0.0,,172,9,710,15,169544.74317437786,576781900.9500151,540592.5,,,,KHATAULI,09-133-00710,0.8791654547550883,30704.16,54191.08
09-142-00751,9,142,751,UTTAR PRADESH,Bulandshahr,Khurja,0.0,0.0,,134,9,751,70,177857.45026886562,690390711.8278683,623373.0625,,,,KHURJA,09-142-00751,0.8850649394864545,36490.31,64251.28
09-194-00986,9,194,986,UTTAR PRADESH,Jaunpur,Kerakat,0.0,0.0,,152,9,986,372,202216.79302739163,732610212.0911732,744689.375,,,,KERAKAT,09-194-00986,1.0108312149923713,53727.8,70108.83
09-165-00855,9,165,855,UTTAR PRADESH,Jalaun,Konch,0.0,0.0,,151,9,855,219,237090.17108269787,1089043894.607751,313993.15625,,,,KONCH,09-165-00855,0.8541478443074073,23208.88,26976.699999999997
09-175-00895,9,175,895,UTTAR PRADESH,Prayagraj,Koraon,0.0,0.0,,120,9,895,265,249034.20402199728,1013400005.1840492,448549.75,,,,KORAON,09-175-00895,0.8870245404222616,26056.73,41479.14
09-169-00868,9,169,868,UTTAR PRADESH,Mahoba,Kulpahar,0.0,0.0,,165,9,868,231,408774.7395679374,1501829578.67865,380886.90625,,,,KULPAHAR,09-169-00868,0.8653744289725294,26869.25,32724.85
09-173-00881,9,173,881,UTTAR PRADESH,Pratapgarh,Kunda,0.0,0.0,,174,9,881,245,303641.0461622564,1324830076.372855,1090237.25,,,,KUNDA,09-173-00881,0.984868183314803,75901.66,93918.28
09-153-00801,9,153,801,UTTAR PRADESH,Kheri,Lakhimpur,0.0,0.0,,159,9,801,140,334922.2809640437,1899611965.9042351,1421063.5,,,,LAKHIMPUR,09-153-00801,0.8780796265465927,74839.33,146908.81
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-191-00969,9,191,969,UTTAR PRADESH,Azamgarh,Lalganj,0.0,0.0,,123,9,969,351,227803.5691220529,807362854.6901283,690294.0,,,,LALGANJ,09-191-00969,1.0059585788672327,48647.20999999999,64587.5
09-196-00992,9,196,992,UTTAR PRADESH,Chandauli,Sakaldiha,0.0,0.0,,135,9,992,381,181335.8696420513,816969980.0739149,761845.6875,,,,SAKALDIHA,09-196-00992,0.904773787655405,49756.42,75015.97
09-194-00981,9,194,981,UTTAR PRADESH,Jaunpur,Shahganj,0.0,0.0,,152,9,981,365,221697.51093398585,874906222.563383,843865.0,,,,SHAHGANJ,09-194-00981,1.0141146020108562,60197.99,78472.45999999999
09-142-00745,9,142,745,UTTAR PRADESH,Bulandshahr,Sikandrabad,0.0,0.0,,134,9,745,64,152279.094725564,393239015.1655511,430802.40625,,,,SIKANDRABAD,09-142-00745,0.8865330079334924,24877.89,43635.67
09-193-00976,9,193,976,UTTAR PRADESH,Ballia,Sikanderpur,0.0,0.0,,126,9,976,359,117771.99272334052,496125132.47568303,474866.125,,,,SIKANDERPUR,09-193-00976,0.925625566991817,33162.57,41643.69
09-163-00847,9,163,847,UTTAR PRADESH,Kanpur Dehat,Sikandra,0.0,0.0,,156,9,847,207,174574.95853262514,666030405.1578076,292317.6875,,,,SIKANDRA,09-163-00847,0.8518237674676984,20606.280000000002,25980.54
