objectid,vilnam_soi,stcode11,dtcode11,sdtcode11,vilcode11,stname,dtname,sdtname,vilname11,vil_lgd,dist_lgd,state_lgd,gp_code,gp_name,subdt_lgd,block_name,block_lgd
446939,KHERKA,09,137,00729,117641,UTTAR PRADESH,Amroha,Dhanaura,Khedka,117641,154,9,242063,Kherka,729,AMROHA,1252
446940,MITHANPUR,09,137,00729,117593,UTTAR PRADESH,Amroha,Dhanaura,Meethanpur,117593,154,9,238985,Mithanpur,729,DHANAURA,1253
446941,GANAURA,09,137,00729,117566,UTTAR PRADESH,Amroha,Dhanaura,Ganaura,117566,154,9,264954,Gadde khera,729,DHANAURA,1253
446942,JATPURA SHUMALI,09,137,00729,117588,UTTAR PRADESH,Amroha,Dhanaura,Jatpura Shumali,117588,154,9,238679,Jattpura Shumali,729,DHANAURA,1253
446943,JUJAILA CHAK,09,137,00729,117491,UTTAR PRADESH,Amroha,Dhanaura,Jujhaila Chak,117491,154,9,264933,JUJHAILA CHAK,729,DHANAURA,1253
446944,SHAHZADPUR,09,137,00730,117811,UTTAR PRADESH,Amroha,Amroha,Shahjadpur,117811,154,9,264844,SULTAANPUR ZAHOOR HASAN,730,AMROHA,1252
446945,MALAKPUR BHUR SHUMALI,09,137,00729,117494,UTTAR PRADESH,Amroha,Dhanaura,Malakpur Bhur Shumali,117494,154,9,238690,Malakpur,729,DHANAURA,1253
446974,CHAK MAJHOLA,09,137,00730,118130,UTTAR PRADESH,Amroha,Amroha,Chak Majhaula,118130,154,9,238977,Majhola Khurd,730,JOYA,1257
446947,SHAHJAHANPUR CHHAT AHETMALI,09,137,00729,117461,UTTAR PRADESH,Amroha,Dhanaura,Shahajahanpur Chat Ahatmali,117461,154,9,264969,Jethal Must,729,DHANAURA,1253
446948,SIKRI,09,137,00718,114938,UTTAR PRADESH,Amroha,Kanth,Seekri,114938,154,9,80465,CHAJJUPURA DOYAM,718,CHHAJLET,1417
446949,FAZALABAD,09,137,00718,114832,UTTAR PRADESH,Amroha,Kanth,Fazlabad,114832,154,9,80515,SALEMPUR KHAS,718,CHHAJLET,1417
446950,DEHRA,09,137,00730,117878,UTTAR PRADESH,Amroha,Amroha,Ibraheempur(Ghairabad),117878,154,9,238643,Rasulpur Gawadi,730,AMROHA,1252
446951,JALILPUR MUNGRA,09,137,00729,117576,UTTAR PRADESH,Amroha,Dhanaura,Jaleelpur Mungra,117576,154,9,238654,Ahraula Mafi,729,DHANAURA,1253
446952,SIRSA JAT,09,137,00730,117805,UTTAR PRADESH,Amroha,Amroha,Sirsajat,117805,154,9,238650,Sirasa Jat,730,AMROHA,1252
446953,AHIYANPUR,09,137,00730,117894,UTTAR PRADESH,Amroha,Amroha,Yahiyapur,117894,154,9,238653,Yahiyapur,730,AMROHA,1252
446954,ASEPUR,09,137,00730,117864,UTTAR PRADESH,Amroha,Amroha,Aseypur Natthan Ganwari,117864,154,9,238631,Nazarpur Kalan,730,AMROHA,1252
446955,CHUHARPUR BAGAD,09,137,00729,117523,UTTAR PRADESH,Amroha,Dhanaura,Chauhadpur Bagad,117523,154,9,238666,Chauharpur Bagad,729,DHANAURA,1253
446957,MUNIMPUR,09,137,00730,117841,UTTAR PRADESH,Amroha,Amroha,Muneemnagar Urf Muneempur,117841,154,9,238608,Jabdi urf Muneempur,730,AMROHA,1252
446958,BASSAI AHETMALI,09,137,00729,117476,UTTAR PRADESH,Amroha,Dhanaura,Basee Ahat.,117476,154,9,238721,Wasi Mustakam,729,DHANAURA,1253
446959,HAIBATPUR,09,137,00729,117598,UTTAR PRADESH,Amroha,Dhanaura,Haibatpur Chaudhariyan,117598,154,9,238678,Haibatpur Chaudhariyan,729,DHANAURA,1253
446960,SAJASTHAL,09,137,00730,117847,UTTAR PRADESH,Amroha,Amroha,Gajasthal,117847,154,9,238599,Gajasthal,730,AMROHA,1252
446961,NAWABPURA BHUR,09,137,00729,117466,UTTAR PRADESH,Amroha,Dhanaura,Nababpura Bhoor,117466,154,9,238699,Navabpur Bhoor,729,DHANAURA,1253
446962,JAITHAL  AHATMALI,09,137,00729,117462,UTTAR PRADESH,Amroha,Dhanaura,Jaithal Ahat.,117462,154,9,264969,Jethal Must,729,DHANAURA,1253
446963,KALAMPUR,09,137,00730,117802,UTTAR PRADESH,Amroha,Amroha,Kalampur Urf Kalalpur,117802,154,9,238615,Kalampur,730,AMROHA,1252
446964,PAUSRA BANGAR,09,137,00729,117470,UTTAR PRADESH,Amroha,Dhanaura,Pupsara Bengar,117470,154,9,238702,Papsara Bangar,729,DHANAURA,1253
446965,SHAHPUR,09,137,00729,117565,UTTAR PRADESH,Amroha,Dhanaura,Shahpur Rajhera,117565,154,9,238713,Shahpur Rajheda,729,DHANAURA,1253
446966,HAMIDPUR),09,137,00730,,UTTAR PRADESH,Amroha,Amroha,Kutubpur Hameedpur,0,154,9,0,,730,AMROHA,1252
446967,SHARIFPUR RESERVED FOREST,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
446968,BURHANPUR,09,137,00730,117795,UTTAR PRADESH,Amroha,Amroha,Budhanpur Mafi,117795,154,9,238584,Baseda Taga,730,AMROHA,1252
446969,ALAMPUR,09,137,00730,117825,UTTAR PRADESH,Amroha,Amroha,Alampuri Majra Kaimukhiya,117825,154,9,238642,Rampur Safed Bag,730,AMROHA,1252
446970,KALAKHERA,09,137,00730,118035,UTTAR PRADESH,Amroha,Amroha,Kala Khera Urf Kalal Khera,118035,154,9,238966,Kalakhera,730,JOYA,1257
446971,SHUJATPUR,09,137,00729,117744,UTTAR PRADESH,Amroha,Dhanaura,Shujatpur,117744,154,9,238784,Vajirpur urf Agapur,729,GAJRAULA,1254
446972,MARAKPUR,09,137,00729,117746,UTTAR PRADESH,Amroha,Dhanaura,Mubarakpur Khurd,117746,154,9,238784,Vajirpur urf Agapur,729,GAJRAULA,1254
446973,AGANPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,GAJRAULA,1254
446976,MANSURPUR,09,137,00731,939971,UTTAR PRADESH,Amroha,Hasanpur,Makanpur Sharki,939971,154,9,0,,731,HASANPUR,1256
446977,KAMALPUR,09,137,00731,118384,UTTAR PRADESH,Amroha,Hasanpur,Kamalpur Sahu,118384,154,9,238866,Damgari,731,HASANPUR,1256
446978,PIPLAUTI KHURD MUSTEHKAM,09,137,00731,118431,UTTAR PRADESH,Amroha,Hasanpur,Paindapur Mustehkam,118431,154,9,238839,Piplauti Khurd,731,GANGESHWARI,1255
446979,PAINDAPUR,09,137,00731,118424,UTTAR PRADESH,Amroha,Hasanpur,Paindapur Ahatmali,118424,154,9,238839,Piplauti Khurd,731,GANGESHWARI,1255
446980,DAUDPUR,09,137,00731,118310,UTTAR PRADESH,Amroha,Hasanpur,Daudpur Majra,118310,154,9,238870,Dhakka,731,HASANPUR,1256
446981,MAHMUDPUR,09,137,00718,114864,UTTAR PRADESH,Amroha,Kanth,Mohammadpur Maphy,114864,154,9,80494,MOHAMMADPUR MAPHY,718,CHHAJLET,1417
446982,MUNDALA MUHAMMADZAMANPUR,09,137,00718,114973,UTTAR PRADESH,Amroha,Kanth,Mawala Mohammadjamalpur,114973,154,9,80490,MAWALA MOHAMMADJAMALPUR,718,CHHAJLET,1417
446983,TELIPURA KHALSA,09,137,00718,114907,UTTAR PRADESH,Amroha,Kanth,Telipura Khalsa,114907,154,9,80452,ALIPURA KHALSA,718,CHHAJLET,1417
446984,PACHGAWAN,09,137,00729,117544,UTTAR PRADESH,Amroha,Dhanaura,Pachgawan,117544,154,9,238657,Amheda,729,DHANAURA,1253
446985,KAUNTUPURA,09,137,00730,117813,UTTAR PRADESH,Amroha,Amroha,Kutubpur Hameedpur,117813,154,9,264839,KUTUBPUR HAMEEDPUR,730,AMROHA,1252
446986,SULTANPUR NAGAR,09,137,00729,117484,UTTAR PRADESH,Amroha,Dhanaura,Sultanpur Benger,117484,154,9,238688,Lahadbar,729,DHANAURA,1253
446987,SAHUPUR,09,137,00730,114882,UTTAR PRADESH,Amroha,Amroha,Sadupura,114882,154,9,80512,SADUPURA,730,AMROHA,1252
446988,HASANPUR EHTAMALI,09,137,00731,118557,UTTAR PRADESH,Amroha,Hasanpur,Hasanpur Sabik Ahtmali,118557,154,9,238828,Maraura,731,GANGESHWARI,1255
446989,Maghipur Urf Madayan,09,137,00718,114913,UTTAR PRADESH,Amroha,Kanth,Madhi Urf Madayan,114913,154,9,80448,ADALPUR JOGI SINIALI,718,CHHAJLET,1417
446990,DIAOLI,09,137,00729,117668,UTTAR PRADESH,Amroha,Dhanaura,Diyavali Munjavta,117668,154,9,265168,Fareedour Aeht,729,GAJRAULA,1254
446991,CHAK SHEONALI,09,137,00730,118115,UTTAR PRADESH,Amroha,Amroha,Chak Shyonali,118115,154,9,239019,Sheyonali,730,JOYA,1257
446992,RASULPUR,09,137,00729,117699,UTTAR PRADESH,Amroha,Dhanaura,Rasoolpur Khadar,117699,154,9,238727,Basaili,729,GAJRAULA,1254
446993,AGARPUR,09,137,00729,117671,UTTAR PRADESH,Amroha,Dhanaura,Aagapur Khurd,117671,154,9,238784,Vajirpur urf Agapur,729,GAJRAULA,1254
446994,MUKIDPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
446995,CHANORA MUSTAKAM,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
446996,CHAK BIJHARA,09,137,00730,117792,UTTAR PRADESH,Amroha,Amroha,Chak Bijra,117792,154,9,238585,Beejra,730,AMROHA,1252
446997,KANTH,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
446998,MUBARAKPUR,09,137,00730,117810,UTTAR PRADESH,Amroha,Amroha,Mubarakpur Barkalan,117810,154,9,242072,Mubarakpur Kalan,730,AMROHA,1252
446999,JAMANIA KHURD,09,137,00730,114992,UTTAR PRADESH,Amroha,Amroha,Jamania Khurd,114992,154,9,80522,SNDAULI,730,AMROHA,1252
447000,ALIPUR CHAMARANA,09,137,00730,117824,UTTAR PRADESH,Amroha,Amroha,Alipura Chamarawa,117824,154,9,238642,Rampur Safed Bag,730,AMROHA,1252
447001,SHUKLA,09,137,00718,114957,UTTAR PRADESH,Amroha,Kanth,Shukla,114957,154,9,80484,KURA MEERPUR,718,CHHAJLET,1417
447002,KAZPURA KHALSA,09,137,00718,114853,UTTAR PRADESH,Amroha,Kanth, ,114853,154,9,0,,718,CHHAJLET,1417
447003,HRAPUR,09,137,00718,114843,UTTAR PRADESH,Amroha,Kanth,Heerapur,114843,154,9,80467,CHENDRI AKBARPUR,718,CHHAJLET,1417
447004,KATPURA,09,137,00729,117723,UTTAR PRADESH,Amroha,Dhanaura,Hoshangpur Urf Katpura,117723,154,9,265159,Hashampur Chur,729,DHANAURA,1253
447005,UPRAULA,09,137,00730,117901,UTTAR PRADESH,Amroha,Amroha,Apraula Maybag,117901,154,9,238577,Apraula May Bag,730,AMROHA,1252
447006,CHHAJJUPURA,09,137,00718,114951,UTTAR PRADESH,Amroha,Kanth,Chajjupura Doyam,114951,154,9,80465,CHAJJUPURA DOYAM,718,CHHAJLET,1417
447007,BANSLA,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447008,SUNDARPUR CHAOPURA,09,137,00718,114881,UTTAR PRADESH,Amroha,Kanth,Sunderpurchaupura,114881,154,9,80524,SUNDERPURCHAUPURA,718,CHHAJLET,1417
447009,JATPURA,09,137,00731,118509,UTTAR PRADESH,Amroha,Hasanpur,Jatpura Mohar Singh,118509,154,9,242150,Tigariya Nadirshah,731,GANGESHWARI,1255
447010,NIZAM KHADAR,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447011,KASAMPUR SHUMALI,09,137,00729,117616,UTTAR PRADESH,Amroha,Dhanaura,Kasampur Shumali,117616,154,9,238708,Saidpur,729,DHANAURA,1253
447012,GAJARPUR,09,137,00730,,UTTAR PRADESH,Amroha,Amroha, ,0,154,9,0,,730,AMROHA,1252
447013,SUDANPUR,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
447014,MADHPURI,09,137,00718,114970,UTTAR PRADESH,Amroha,Kanth,Madhpuri,114970,154,9,297276,Chak Hamidpur,718,CHHAJLET,1417
447015,SALEMPUR,09,137,00730,118161,UTTAR PRADESH,Amroha,Amroha,Salaimpur Nawada,118161,154,9,264762,SALEEM PUR NAWADA,730,JOYA,1257
447016,GADANALI AHTMALI,09,137,00729,117667,UTTAR PRADESH,Amroha,Dhanaura,Gandabali Ahatmali,117667,154,9,238761,Moharaka Patti,729,GAJRAULA,1254
447017,Barkhera Kantpur,09,137,00718,114989,UTTAR PRADESH,Amroha,Kanth,Barkhera Basantpur Urf Dayanat,114989,154,9,80458,BARKHERA BASANTPUR URF DAYANAT,718,CHHAJLET,1417
447018,SIRSA SARAI  EHTAMALI,09,137,00731,121097,UTTAR PRADESH,Amroha,Hasanpur,Mohammadpur Khadar,121097,154,9,56788,MOHAMMADPUR BANGAR,731,GANGESHWARI,1255
447019,KHUSALPUR,09,137,00718,114946,UTTAR PRADESH,Amroha,Kanth,Khushsahalpur,114946,154,9,80482,KHUSHSAHALPUR,718,CHHAJLET,1417
447020,KHARPARI RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447021,KAI EHTAMALI,09,137,00731,118548,UTTAR PRADESH,Amroha,Hasanpur,Sirsa Kala Ahtmali Sabik,118548,154,9,265234,Sirsa Kala Must,731,GANGESHWARI,1255
447022,SUBRA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447023,SIRSA KALAN EHTAMALI,09,137,00731,118492,UTTAR PRADESH,Amroha,Hasanpur,Akhtyarpur Mu. J. Ah.,118492,154,9,238835,Pathera Ahtamali,731,GANGESHWARI,1255
447024,RUSTAMPUR KHURD,09,137,00729,117715,UTTAR PRADESH,Amroha,Dhanaura,Rustampur Khurd Shumali,117715,154,9,238745,Jamnabad,729,GAJRAULA,1254
447025,CHAK JALALPUR,09,137,00730,118132,UTTAR PRADESH,Amroha,Amroha,Chak Jalalpur,118132,154,9,238960,Jalalpur Ghana,730,JOYA,1257
447026,BHOGPUR,09,137,00729,117673,UTTAR PRADESH,Amroha,Dhanaura,Sihalimev Ahat.,117673,154,9,238780,Sunpura Kalan,729,DHANAURA,1253
447027,MAJHOLI,09,137,00730,118128,UTTAR PRADESH,Amroha,Amroha,Majhauli,118128,154,9,238978,Majholi,730,JOYA,1257
447028,SAUNDALA FARIDPUR,09,137,00718,114976,UTTAR PRADESH,Amroha,Kanth,Bhalpura Kheraya,114976,154,9,80461,BHALPURA KHERAYA,718,CHHAJLET,1417
447029,ARAKPUR,09,137,00729,117743,UTTAR PRADESH,Amroha,Dhanaura,Vajeerpur Urf Aagapur,117743,154,9,238784,Vajirpur urf Agapur,729,GAJRAULA,1254
447030,DEBIPURA,09,137,00730,117954,UTTAR PRADESH,Amroha,Amroha,Devipura,117954,154,9,264130,AHMADPUR DEVIPURA,730,AMROHA,1252
447054,DHAKTAPUR,09,137,00730,117979,UTTAR PRADESH,Amroha,Amroha,Dhaktora,117979,154,9,264764,Dhaktoda,730,JOYA,1257
447031,CHILA,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur,Biharipur Ahatmali,0,154,9,0,,731,GANGESHWARI,1255
447032,SIKANDARPUR JHABBU,09,137,00731,118522,UTTAR PRADESH,Amroha,Hasanpur,Sikandarpur Jhabu,118522,154,9,238825,Kokapur,731,GANGESHWARI,1255
447033,SALAMATPUR JANUBI,09,137,00731,118518,UTTAR PRADESH,Amroha,Hasanpur,Sarmastpur Janubi,118518,154,9,238825,Kokapur,731,GANGESHWARI,1255
447034,DEORARA,09,137,00731,118498,UTTAR PRADESH,Amroha,Hasanpur,Dourara,118498,154,9,238805,Daurara,731,GANGESHWARI,1255
447035,HAZIPUR,09,137,00731,118262,UTTAR PRADESH,Amroha,Hasanpur,Hajipur Bhoor,118262,154,9,238913,Taharpur,731,HASANPUR,1256
447036,MIRAPUR RESERVED FOREST,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura,Shareefpur Shumali,0,154,9,0,,729,DHANAURA,1253
447037,CHILA AHATMALI,09,137,00731,118482,UTTAR PRADESH,Amroha,Hasanpur,Cheela Ahtmali,118482,154,9,265220,Ukabli Mustt,731,GANGESHWARI,1255
447049,FATEHPUR LAVEGAN,09,137,00731,118471,UTTAR PRADESH,Amroha,Hasanpur,Fathepur Goojar Labegang Ahtmali,118471,154,9,238831,Nanai Lisda,731,GANGESHWARI,1255
447038,CHILA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447039,AKBARPUR SIHALI,09,137,00718,114901,UTTAR PRADESH,Amroha,Kanth,Akbarpur Sihali,114901,154,9,80451,AKBARPUR SIHALI,718,CHHAJLET,1417
447040,CHAK RASULPUR,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447041,JEWRA,09,137,00718,114986,UTTAR PRADESH,Amroha,Kanth,Jebara,114986,154,9,80493,MOHAMMADPUR DHYANSINGH,718,CHHAJLET,1417
447042,BANSLI,09,137,00729,117751,UTTAR PRADESH,Amroha,Dhanaura,Bansle,117751,154,9,265169,Bansle,729,GAJRAULA,1254
447043,NAZRANA,09,137,00730,114975,UTTAR PRADESH,Amroha,Amroha,Nazrana,114975,154,9,80461,BHALPURA KHERAYA,730,AMROHA,1252
447044,CHAK ALIPUR,09,137,00730,118133,UTTAR PRADESH,Amroha,Amroha,Chak Allipur,118133,154,9,238960,Jalalpur Ghana,730,JOYA,1257
447050,KAMALPUR RANI,09,137,00731,118524,UTTAR PRADESH,Amroha,Hasanpur,Kamalpur Rani,118524,154,9,238846,Sheetala Sarai,731,GANGESHWARI,1255
447051,RAHRA RF,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GANGESHWARI,1255
447045,AMROHA DEHAT KHAS,09,137,00730,117985,UTTAR PRADESH,Amroha,Amroha,Amroha Khas Andar Chungi,117985,154,9,238919,Amroha Dehat,730,AMROHA,1252
447046,JEORI,09,137,00718,114985,UTTAR PRADESH,Amroha,Kanth,Jewadi,114985,154,9,80493,MOHAMMADPUR DHYANSINGH,718,CHHAJLET,1417
447047,FATEHPUR BISHNOI,09,137,00718,114984,UTTAR PRADESH,Amroha,Kanth,Fatehpur Bisnoi,114984,154,9,80472,FATEHPUR BISNOI,718,CHHAJLET,1417
447048,CHANGERI,09,137,00718,114974,UTTAR PRADESH,Amroha,Kanth,Changeri,114974,154,9,80466,CHANGERI,718,CHHAJLET,1417
447052,RF,09,137,00730,,UTTAR PRADESH,Amroha,Amroha,Nizampur Garbi,0,154,9,0,,730,AMROHA,1252
447056,SAMADPUR BUNIADPUR,09,137,00718,114937,UTTAR PRADESH,Amroha,Kanth,Samadpur Buniyadpur,114937,154,9,80491,MEHANDARI SIKANDARPUR,718,CHHAJLET,1417
447057,MAHABAT PUR,09,137,00729,117524,UTTAR PRADESH,Amroha,Dhanaura,Mahawatpur,117524,154,9,238666,Chauharpur Bagad,729,DHANAURA,1253
447058,KURA MIRPUR,09,137,00718,114963,UTTAR PRADESH,Amroha,Kanth,Kura Meerpur,114963,154,9,80484,KURA MEERPUR,718,CHHAJLET,1417
447059,RAZAOPUR,09,137,00730,117898,UTTAR PRADESH,Amroha,Amroha,Rajaqpur,117898,154,9,238640,Rajjakpur,730,AMROHA,1252
447060,MAHARBANPURA,09,137,00729,117464,UTTAR PRADESH,Amroha,Dhanaura,Maharbanpur,117464,154,9,238675,Fatehullahpur,729,DHANAURA,1253
447061,CHAK SHAHBAZPUR,09,137,00729,117761,UTTAR PRADESH,Amroha,Dhanaura,Chak Shahbajpur,117761,154,9,238749,Khad Gujar,729,GAJRAULA,1254
447062,SIHALI AHATMALI,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,GAJRAULA,1254
447063,ZALALNAGAR  (RAI ANDAZPUR),09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,GAJRAULA,1254
447064,IBRAHIMPUR,09,137,00730,,UTTAR PRADESH,Amroha,Amroha, ,0,154,9,0,,730,AMROHA,1252
447065,FARIDPUR GHOSI,09,137,00730,117885,UTTAR PRADESH,Amroha,Amroha,Fareedpur Ghosi,117885,154,9,238591,Daud Sarai,730,AMROHA,1252
447066,MUHAMMADPUR,09,137,00718,114869,UTTAR PRADESH,Amroha,Kanth,Muhammadpur Bhagwandas,114869,154,9,80506,RAIPUR KHURD SIBORA,718,CHHAJLET,1417
447067,DHARMPUR (LOHARPUR),09,137,00730,114849,UTTAR PRADESH,Amroha,Amroha,Dharmpur Urf Loharpura,114849,154,9,80500,NASIRPUR,730,AMROHA,1252
447068,CHAK GHI,09,137,00730,117838,UTTAR PRADESH,Amroha,Amroha,Chak Ghee Ka Nagla,117838,154,9,265822,Isapur,730,AMROHA,1252
447069,SIKARKERKHERA,09,137,00729,117574,UTTAR PRADESH,Amroha,Dhanaura,Paharpur Urf Seekar Khera,117574,154,9,238672,Dehra Chak,729,DHANAURA,1253
447070,BARODI  FATEHULLAHPUR,09,137,00718,114927,UTTAR PRADESH,Amroha,Kanth,Barudi Phatehullapur,114927,154,9,80449,AHEMADPUR NIGO NAGALA,718,CHHAJLET,1417
447071,SIRSA THATH,09,137,00718,114878,UTTAR PRADESH,Amroha,Kanth,Sirsathat,114878,154,9,80521,SIRSATHAT,718,CHHAJLET,1417
447072,TANDA MUZZAFFARPUR,09,137,00718,114930,UTTAR PRADESH,Amroha,Kanth,Chak Rustampur,114930,154,9,80480,KHALILPUR KADIM,718,CHHAJLET,1417
447073,MILAK MUHAMMADPUR,09,137,00729,117551,UTTAR PRADESH,Amroha,Dhanaura,Mauhmmadpur Patti,117551,154,9,238694,Mohammadpur Patti,729,DHANAURA,1253
447074,SULTANPUR,09,137,00730,117941,UTTAR PRADESH,Amroha,Amroha,Sultanpur Iantazam Alikhan,117941,154,9,238586,Bhatpura Sakenia,730,AMROHA,1252
447075,SHAIKHUPURA SHUMALI,09,137,00729,117764,UTTAR PRADESH,Amroha,Dhanaura,Shekhupur Shumali,117764,154,9,238738,Dehra Ghanshyam,729,GAJRAULA,1254
447076,ANYARI,09,137,00718,114961,UTTAR PRADESH,Amroha,Kanth,Anyari Urf Alinagar,114961,154,9,80454,ANYARI URF ALINAGAR,718,CHHAJLET,1417
447077,DHALINDA,09,137,00729,117509,UTTAR PRADESH,Amroha,Dhanaura,Chakan Bala Must.,117509,154,9,238665,Chakanwala Mustkam,729,DHANAURA,1253
447078,KHADAGPUR RANIWALA,09,137,00731,118541,UTTAR PRADESH,Amroha,Hasanpur,Kharagrani,118541,154,9,238821,Kharagrani,731,GANGESHWARI,1255
447079,HAIDARPUR AHATMALI,09,137,00731,118485,UTTAR PRADESH,Amroha,Hasanpur,Haidarpur Mu. J. Ah.,118485,154,9,238835,Pathera Ahtamali,731,GANGESHWARI,1255
447080,MATHANA,09,137,00731,118332,UTTAR PRADESH,Amroha,Hasanpur,Mathana,118332,154,9,242145,Machhrai,731,GAJRAULA,1254
447081,KHARAGPUR,09,137,00731,118209,UTTAR PRADESH,Amroha,Hasanpur,Kharagpur Ahatmali,118209,154,9,238760,Mohammadabad,731,GAJRAULA,1254
447082,KABIRPUR,09,137,00731,118214,UTTAR PRADESH,Amroha,Hasanpur,Kabirpur Ahatamali,118214,154,9,265786,Kabirpur Ahet,731,GAJRAULA,1254
447083,HASANPUR MUSTAKAM,09,137,00731,118556,UTTAR PRADESH,Amroha,Hasanpur,Hasanpur Sabik Mustkam,118556,154,9,238828,Maraura,731,GANGESHWARI,1255
447084,NAGLA DHANA,09,137,00730,118125,UTTAR PRADESH,Amroha,Amroha,Devipura Urfdhana Nagla,118125,154,9,238937,Devipura Dhana Nagla,730,JOYA,1257
447085,IBRAHIMPUR,09,137,00730,117868,UTTAR PRADESH,Amroha,Amroha,Ibraheempur Abad,117868,154,9,265821,Ibrahimpur Avad,730,AMROHA,1252
447086,RASULPUR MAZRA MAJHOLI,09,137,00730,118127,UTTAR PRADESH,Amroha,Amroha,Rasoolpur Majra Majhouli,118127,154,9,239004,Raipur Shahzadpur,730,JOYA,1257
447087,PACHAIDIYA,09,137,00730,117876,UTTAR PRADESH,Amroha,Amroha,Patajiya,117876,154,9,238602,Hadipur Kalan,730,AMROHA,1252
447088,CHAK AMROHA,09,137,00730,,UTTAR PRADESH,Amroha,Amroha, ,0,154,9,0,,730,AMROHA,1252
447089,ISHIARDEWA RESERVED FOREST,09,137,00729,,UTTAR PRADESH,Amroha,Dhanaura, ,0,154,9,0,,729,DHANAURA,1253
447090,SAUNDALA FARIDPUR,09,137,00718,117950,UTTAR PRADESH,Amroha,Kanth,Sondala Faridpur,117950,154,9,238645,Saundala Faridpur,718,CHHAJLET,1417
447091,MUHAMMADPUR JATI,09,137,00730,117896,UTTAR PRADESH,Amroha,Amroha,Mohammadpur Jati,117896,154,9,238573,Akbarpur Patti,730,AMROHA,1252
447092,GHI KA NAGLA,09,137,00730,117839,UTTAR PRADESH,Amroha,Amroha,Ghee Ka Nagla,117839,154,9,265822,Isapur,730,AMROHA,1252
447093,KHALILPUR  KADIM,09,137,00718,114926,UTTAR PRADESH,Amroha,Kanth,Khalilpur Kadim,114926,154,9,80480,KHALILPUR KADIM,718,CHHAJLET,1417
447094,HAIBATPUR,09,137,00730,117815,UTTAR PRADESH,Amroha,Amroha,Haibatipur Urf Haibatpur,117815,154,9,238589,Bibra Khurd,730,AMROHA,1252
447186,PANTHANGI,09,137,00718,114852,UTTAR PRADESH,Amroha,Kanth,Pathanagi,114852,154,9,80504,PATHANAGI,718,CHHAJLET,1417
447095,BAHADURPUR,09,137,00731,118234,UTTAR PRADESH,Amroha,Hasanpur,Bahadarpur Gulam Mohiuddinpur,118234,154,9,265172,Vasi Sahsoli,731,GAJRAULA,1254
447096,JHULPURI,09,137,00731,118251,UTTAR PRADESH,Amroha,Hasanpur,Jhulpuri,118251,154,9,238909,Shergarh,731,HASANPUR,1256
447097,BHAGWANPUR,09,137,00731,,UTTAR PRADESH,Amroha,Hasanpur, ,0,154,9,0,,731,GAJRAULA,1254
447098,PHOLRA PATTI,09,137,00718,114915,UTTAR PRADESH,Amroha,Kanth,Folra Patti,114915,154,9,80473,FELRA PATTI,718,CHHAJLET,1417
447099,WILAYALNAGAR,09,137,00718,114875,UTTAR PRADESH,Amroha,Kanth,Budanpur Bilayatnagar,114875,154,9,80510,SADAQPUR URF BHALUPURA KHICHAR,718,CHHAJLET,1417
447100,NAKSHANDABAD,09,137,00718,114962,UTTAR PRADESH,Amroha,Kanth,Nakshandabad,114962,154,9,80484,KURA MEERPUR,718,CHHAJLET,1417
447101,SAIDOLI,09,137,00730,,UTTAR PRADESH,Amroha,Amroha,Jamania Khurd,0,154,9,0,,730,AMROHA,1252
447102,DADI MAHMUDPUR,09,137,00718,114874,UTTAR PRADESH,Amroha,Kanth,Dari Mahmoodpur,114874,154,9,80469,DARI MAHMOODPUR,718,CHHAJLET,1417
447103,KHICHRI,09,137,00718,,UTTAR PRADESH,Amroha,Kanth, ,0,154,9,0,,718,CHHAJLET,1417
