Tender ID,Tender ID.1,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,year_month,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Scheme,month,Season,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead,Published Date.1
2026_UPIDC_1122380_24,,04/SE/2025-26,Anti Erosion Work of Lakhnapar-Baidaula Bund Between Km. 28.000 to 28.400 in Village Baijnatha on Left Bank of Burhi Rapti River In Distt. Siddharthnagar.,Anti Erosion Work of Lakhnapar-Baidaula Bund Between Km. 28.000 to 28.400 in Village Baijnatha on Left Bank of Burhi Rapti River In Distt. Siddharthnagar.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",Siddharthnagar,272153.0,2.0,,ALOK CHATURVEDI CONTRACTOR,"13,529,777.4",Accepted-AOC,27-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,True,Others,,
2026_UPIDC_1122376_29,,05/SE/2025-26,Construction Of Toe Wall For Stability And Protection From Encroachment In Both Side Slope Between Km 2.400 To Km 2.900 And Km 3.850 To 4.500 Both Side Of Bandiya Bund On Right Bank On Pargapur Taal Of River Old Ghoghi And Country Side Slop Between,Construction Of Toe Wall For Stability And Protection From Encroachment In Both Side Slope Between Km 2.400 To Km 2.900 And Km 3.850 To 4.500 Both Side Of Bandiya Bund On Right Bank On Pargapur Taal Of River Old Ghoghi And Country Side Slop Between,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 09:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",Maharajganj,273301.0,2.0,,M/s Ayodhya Mishra,"27,981,784",Accepted-AOC,31-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122384_9,,04/SE/2025-26,RESTORATION OF 02 Nos. SPURS B/W KM. 1.200 TO KM. 1.400 OF KANEL MAJHGAWAN BUND ON R/B OF RAPTI RIVER IN DISTT.GORAKHPUR,RESTORATION OF 02 Nos. SPURS B/W KM. 1.200 TO KM. 1.400 OF KANEL MAJHGAWAN BUND ON R/B OF RAPTI RIVER IN DISTT.GORAKHPUR,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",GORAKHPUR,273009.0,2.0,,M/S ARPNA CONSTRUCTION,"22,324,963.9",Accepted-AOC,30-Mar-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Gorakhpur",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 2, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Repair and Restoration,{'restoration': 2},
2026_DOLBU_1131756_2,,524/Tender Notice/2025-26 DATED 30.03.2026,Construction of an RCC drain from the cremation ground culvert to Ganesh Soni house.,Construction of an RCC drain from the cremation ground culvert to Ganesh Soni house.,Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,31-Mar-2026 11:00 AM,NA ,180.0,No ,No,Offline,09-Apr-2026 11:00 AM,Directorate of Local Bodies UP||Nagar Panchayat Kulpahad Mahoba,"Executive officer, Nagar Panchayat Kulpahar",210426.0,2.0,,GYANENDRA MISHRA THEKEDAR,"2,089,169",Accepted-AOC,09-Apr-2026,Directorate of Local Bodies UP||Nagar Panchayat Kulpahad Mahoba,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1123336_7,,18/SE/2025-26,Porcupine stud construction work for flood protection of village Phoolgarhi situated on the right bank of Yamuna riverin District Mathura.,Porcupine stud construction work for flood protection of village Phoolgarhi situated on the right bank of Yamuna riverin District Mathura.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,11-Mar-2026 11:00 AM,13-Mar-2026 01:00 PM ,90.0,No ,No,Online,17-Mar-2026 03:00 PM,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,Mathura,281001.0,2.0,"2,86,73,000",ARTIST BRO,"13,485,450",Accepted-AOC,28-Mar-2026,U P Irrigation Department (Civil)||Chief Engineer ( Yamuna) Okhla||S E Irrigation Works Circle III Agra,,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,False,Others,,
2026_UPIDC_1122380_8,,04/SE/2025-26,Boulder Revetment work between Km. 13.650 to Km. 13.900 of Karmahna-Bhojpur Embankment on left bank of Rapti River in Distt. Balrampur.,Boulder Revetment work between Km. 13.650 to Km. 13.900 of Karmahna-Bhojpur Embankment on left bank of Rapti River in Distt. Balrampur.,Works,Open Tender,Item Wise,Civil Works,No,No,NA ,07-Mar-2026 10:00 AM,07-Mar-2026 11:00 AM ,90.0,No ,No,Online,13-Mar-2026 03:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",Balrampur,271201.0,2.0,,Mohammad Abdulla,"19,516,078.11",Accepted-AOC,02-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak Flood Circle, Basti",,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1121633_1,,04/SE/2025-26,Erosion Control Work for the protection of the Tarausa and Lasda village group on the right bank of the Yamuna River in District Banda (LOT-02),Erosion Control Work for the protection of the Tarausa and Lasda village group on the right bank of the Yamuna River in District Banda (LOT-02),Works,Open Tender,Item Wise,Civil Works,No,No,NA ,09-Mar-2026 11:00 AM,09-Mar-2026 11:00 AM ,90.0,No ,No,Online,16-Mar-2026 11:30 AM,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",Banda,210001.0,2.0,"4,39,39,000",M/S SRI RAJ BAHADUR SINGH,"31,832,442.31",Accepted-AOC,01-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Betwa, Jhansi||Irrigation Works Circle, Banda",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDM_1122523_1,,29/SE/IWC1K/2025-26,EXCAVATION WORK BY HYDRAULIC EXCAVATORS THE RIVER TRAINING WORK BY CHANNELIZATION IN RIVER GANGA ON RIGHT SIDE OF RAWALI EMBANKMENT IN BIJNOR DISTRICT,EXCAVATION WORK BY HYDRAULIC EXCAVATORS THE RIVER TRAINING WORK BY CHANNELIZATION IN RIVER GANGA ON RIGHT SIDE OF RAWALI EMBANKMENT IN BIJNOR DISTRICT,Works,Open Tender,Item Wise,Miscellaneous Works,No,No,NA ,07-Mar-2026 03:00 PM,NA ,90.0,No ,No,Online,16-Mar-2026 02:00 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,Ganga River IN BIJNOR DISTRICT,246701.0,2.0,"81,06,000",M/S SHAKTI ENTERPRISES,"7,780,376",Accepted-AOC,25-Mar-2026,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Irrigation Workshop Circle - I Kanpur,,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2026_UPIDC_1122699_5,,03/SE/2025-26,ANTI EROSION WORK NEAR BARA GURUDWARA BY REPLACING E.C. BAG STUD TO C.C. BLOCK STUD AT R/B OF RIVER MOHANA/KAURIALA IN DISTRICT - LAKHIMPUR-KHERI.,ANTI EROSION WORK NEAR BARA GURUDWARA BY REPLACING E.C. BAG STUD TO C.C. BLOCK STUD AT R/B OF RIVER MOHANA/KAURIALA IN DISTRICT - LAKHIMPUR-KHERI.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2026 09:00 AM,10-Mar-2026 01:00 PM ,90.0,No ,No,Online,16-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",Lakhimpur Kheri,262701.0,2.0,"4,90,69,000",GSB DEVELOPERS PRIVATE LIMITED,"31,769,759",Accepted-AOC,02-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_UPIDC_1122699_7,,03/SE/2025-26,ANTI EROSION WORK TO PROTECT VILLAGE BHADAIPURWA AT R/B OF RIVER GHAGHRA IN DISTRICT - LAKHIMPUR-KHERI.,ANTI EROSION WORK TO PROTECT VILLAGE BHADAIPURWA AT R/B OF RIVER GHAGHRA IN DISTRICT - LAKHIMPUR-KHERI.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,09-Mar-2026 09:00 AM,10-Mar-2026 01:00 PM ,90.0,No ,No,Online,16-Mar-2026 04:00 PM,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",Lakhimpur Kheri,262701.0,2.0,"3,82,44,000",BHAMAR SINGH,"22,176,948",Accepted-AOC,02-Apr-2026,"U P Irrigation Department (Civil)||Chief Engineer-Sharda, Lucknow||Flood Circle, Lakhimpur Khiri",,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,True,False,Others,,
2026_SCIDC_1123383_1,,2419 /EE Basti /E-Tender /Vidhayak Nidhi Kaptanganj Basti /2025-26 Dated 10 -03-2026,Construction of RCC Culvert work at Katya Ranipur Sampark Marg Par Katya Naudiha Gav Me Block Gaur Distt Basti ( Vidhayak Nidhi Kaptanganj),Construction of RCC Culvert work at Katya Ranipur Sampark Marg Par Katya Naudiha Gav Me Block Gaur Distt Basti ( Vidhayak Nidhi Kaptanganj),Works,Open Tender,Percentage,Civil Works,No,No,NA ,11-Mar-2026 09:00 AM,13-Mar-2026 12:00 PM ,90.0,No ,No,Offline,18-Mar-2026 02:00 PM,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,Basti,272001.0,2.0,"11,05,000",AKSHITA CONSTRUCTION,"1,104,337",Accepted-AOC,10-Apr-2026,U.P. State Construction and Infrastructure Development Corporation Ltd.||Unit Basti,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",,2026_04,Pre-Monsoon,False,True,Others,,
2018_GNIDA_264925_10,,GM/PROJECT/2018/407 DATED 22.10.2018,"Providing and laying interlocking tiles and construction of drain from G.T. road to Sidh Baba Mandir and Khichchu home to Raju home in village Khera Dharampura (Mazra Chhapraula), Greater Noida","Providing and laying interlocking tiles and construction of drain from G.T. road to Sidh Baba Mandir and Khichchu home to Raju home in village Khera Dharampura (Mazra Chhapraula), Greater Noida",Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,26-Oct-2018 06:00 PM,NA ,90.0,No ,No,Offline,16-Nov-2018 11:00 AM,Greater Noida Industrial Development Authority,GREATER NOIDA,201308.0,2.0,"85,88,673",M/s SHANTI CONSTRUCTION COMPANY,"6,700,023.98",Rejected-Finance,31-Jan-2020,Greater Noida Industrial Development Authority,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,2020_01,Post-Monsoon,False,True,Repair and Restoration,"{'Construction': 2, 'Drain': 2}",
2018_REDUP_277116_1,,21/RED/e-tendring/2018-19 Date 06.11.2018,Const. of R.C.C. Cover Drain in Diwanganj Bazar (Block- Baba Belkharnath Dham),Const. of R.C.C. Cover Drain in Diwanganj Bazar (Block- Baba Belkharnath Dham),Works,Open Tender,Percentage,Civil Works,No,No,NA ,26-Nov-2018 01:00 PM,NA ,90.0,No ,No,Offline,04-Dec-2018 01:00 PM,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,Pratapgarh,230001.0,2.0,"39,75,000",M/S RAJENDRA KUMAR TRIPATHI,"1,778,402",Rejected-Finance,18-Sep-2019,Director Cum Chief Engineer RED||CHIEF ENGINEER EAST||SE ALLAHABAD CIRCLE||EE PRATAPGARH,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,2020_01,Post-Monsoon,False,True,Repair and Restoration,{'Drain': 2},
2018_UPIDM_278464_1,,12/EE/2018-19,IRRIGATION AND WATER RESOURCE DEPARTMENT,Loose cement in Silo/Bunker,Goods,Open Tender,Item Rate,Supply of Materials,No,No,PLEASE SUBMIT FD OR BANK GUARANTY AMOUNT OF RS. 4000000.00 IN FAVOUR OF EXECUTIVE ENGINEER PARIYOJNA BHANDAR KHAND KANPUR FOR SECURITY PURPOSE TO DO WORK. ,30-Nov-2018 06:00 PM,NA ,30.0,No ,No,Not Applicable,06-Dec-2018 12:30 PM,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Samagri Prabandh Prakoshth||E E Pariyojna Bhandar Khand Kanpur,KANPUR NAGAR,208014.0,2.0,"2,40,00,000",KJS CEMENT LIMITED,"27,000,000",Rejected-AOC,16-Jan-2020,U P Irrigation Department (Mechanical)||Central Equipment and Stores Procurement||S E Samagri Prabandh Prakoshth||E E Pariyojna Bhandar Khand Kanpur,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 1, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,2020_01,Post-Monsoon,False,False,Others,,
2019_CEAGR_394056_1,,4808/14M-AC/2019 Dated-04-10-2019,New Construction of Hasanpur to Marahala Road and with 1x5 mtr. Span Culvert work.,New Construction of Hasanpur to Marahala Road and with 1x5 mtr. Span Culvert work.,Works,Open Tender,Lump-sum,Civil Works,No,No,NA ,18-Oct-2019 06:05 PM,23-Oct-2019 12:00 PM ,90.0,No ,No,Online,26-Oct-2019 12:30 PM,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,Mathura,281001.0,2.0,"1,02,00,000",CHHAIL BIHARI,"7,748,301.37",Accepted-AOC,06-Jan-2020,Chief Engineer Agra Zone PWD Agra UP||AGRA CIRCLE PWD AGRA,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,2020_01,Post-Monsoon,False,True,Repair and Restoration,{'Construction': 2},
2019_CEALD_356855_1,,1181/A-5/etendering/19 Dt 13-06-2019,Patch/pot holes repair work at V.R. (Under AE-IV),Patch/pot holes repair work at V.R. (Under AE-IV),Works,Open Tender,Fixed-rate,Civil Works,No,No,NA ,23-Jun-2019 09:00 AM,25-Jun-2019 12:00 PM ,90.0,No ,No,Online,29-Jun-2019 12:30 PM,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD FATEHPUR,Fatehpur,212601.0,2.0,"25,00,000",ANOOP KUMAR CHAURASIA,"237,840",Accepted-AOC,15-Jan-2020,Cheif Engineer Allahabad Zone PWD Allahabad||SE PRATAPGARH CIRCLE PWD PRATAPGARH||EE PROVINCIAL DIVISION PWD FATEHPUR,,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 2, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",,2020_01,Monsoon,True,False,Repair and Restoration,{'repair': 2},
